observationAbout,observationDate,value,variableMeasured
country/USA,2010,0,dcid:Count_Person_BachelorOfOtherMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2010,0,dcid:Count_Person_BachelorOfOtherMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2010,0,dcid:Count_Person_BachelorOfOtherMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2010,0,dcid:Count_Person_BachelorOfOtherMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,765772,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,532463,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,63736,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,67083,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,57521,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,55525,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,1996,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,4476,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,10945,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,29548,dcid:Count_Person_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,15485,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,13314,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,422,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,715,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,513,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,491,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,22,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,117,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,194,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,210,dcid:Count_Person_BachelorOfAgricultureAndNaturalResourcesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,5566,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,3796,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,280,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,679,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,444,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,440,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,4,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,27,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,69,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,271,dcid:Count_Person_BachelorOfArchitectureAndRelatedServicesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,2757,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,1394,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,379,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,456,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,315,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,296,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,19,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,60,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,80,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,73,dcid:Count_Person_BachelorOfEthnicCulturalGenderGroupStudiesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,39542,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,25271,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,2157,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,3115,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,6978,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,6871,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,107,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,222,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,659,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,1140,dcid:Count_Person_BachelorOfBiologicalAndBiomedicalSciencesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,190180,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,128354,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,17587,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,16150,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,14322,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,13781,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,541,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,975,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,2173,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,10619,dcid:Count_Person_BachelorOfBusinessMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,29921,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,21904,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,3211,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,2471,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,1175,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,1108,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,67,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,137,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,408,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,615,dcid:Count_Person_BachelorOfCommunicationJournalismAndRelatedMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,3604,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,2347,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,368,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,445,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,190,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,184,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,6,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,15,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,90,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,149,dcid:Count_Person_BachelorOfCommunicationsTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,38796,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,25691,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,3768,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,3257,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,3428,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,3313,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,115,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,200,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,577,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,1875,dcid:Count_Person_BachelorOfComputerAndITMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,21714,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,17704,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,1773,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,1194,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,440,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,389,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,51,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,173,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,199,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,231,dcid:Count_Person_BachelorOfEducationMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,65819,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,44780,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,2429,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,4942,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,7490,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,7358,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,132,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,246,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,896,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,5036,dcid:Count_Person_BachelorOfEngineeringMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,14951,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,11208,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,1376,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,1021,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,624,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,603,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,21,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,132,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,154,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,436,dcid:Count_Person_BachelorOfEngineeringTechnologiesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,16976,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,13007,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,1058,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,1614,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,745,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,716,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,29,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,104,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,312,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,136,dcid:Count_Person_BachelorOfEnglishAndLiteratureMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,2693,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,1746,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,433,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,214,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,188,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,179,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,9,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,15,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,37,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,60,dcid:Count_Person_BachelorOfFamilyAndConsumerSciencesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,6629,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,4677,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,252,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,1023,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,377,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,365,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,12,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,38,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,138,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,124,dcid:Count_Person_BachelorOfForeignLanguagesAndLinguisticsMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,24905,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,16411,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,2710,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,2106,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,2664,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,2537,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,127,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,129,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,354,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,531,dcid:Count_Person_BachelorOfHealthRelatedMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,27957,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,18392,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,4010,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,3882,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,960,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,858,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,102,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,184,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,378,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,151,dcid:Count_Person_BachelorOfHomelandSecurityLawEnforcementFirefightingMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,1389,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,901,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,185,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,163,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,83,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,81,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,2,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,6,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,23,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,28,dcid:Count_Person_BachelorOfLegalProfessionsAndStudiesMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,16953,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,11785,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
country/USA,2011,2326,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_Black
country/USA,2011,1404,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_HispanicOrLatino
country/USA,2011,626,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander
country/USA,2011,570,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_Asian
country/USA,2011,56,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander
country/USA,2011,185,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNative
country/USA,2011,282,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces
country/USA,2011,345,dcid:Count_Person_BachelorOfArtsHumanitiesAndOtherMajor_EducationalAttainmentBachelorsDegree_Female_NonUSResident
country/USA,2011,7,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Female
country/USA,2011,7,dcid:Count_Person_BachelorOfLibraryScienceMajor_EducationalAttainmentBachelorsDegree_Female_WhiteAlone
