observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,#input
country/CAN,2005,210.3,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:205:7
country/CAN,2006,178.8,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:206:7
country/CAN,2007,161.3,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:207:7
country/CAN,2008,278.3,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:208:7
country/CAN,2009,120.8,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:209:7
country/CAN,2010,393.9,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:210:7
country/CAN,2011,70.5,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:211:7
country/CAN,2012,233.9,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:212:7
country/CAN,2013,170,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:213:7
country/CAN,2014,106.5,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:214:7
country/CAN,2015,280.1,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:215:7
country/CAN,2016,136.9,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:216:7
country/CAN,2017,161.3,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:217:7
country/CAN,2018,188.3,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:218:7
country/CAN,2019,549.3,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:219:7
country/CAN,2020,172.9,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:220:7
country/CAN,2021,179.4,dcid:TotalAdditionsToStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:221:7
country/CAN,2000,167.8,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:222:7
country/CAN,2001,171.4,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:223:7
country/CAN,2002,172.2,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:224:7
country/CAN,2003,166.7,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:225:7
country/CAN,2004,167.4,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:226:7
country/CAN,2005,170.7,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:227:7
country/CAN,2006,171.7,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:228:7
country/CAN,2007,167.2,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:229:7
country/CAN,2008,157.9,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:230:7
country/CAN,2009,147.5,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:231:7
country/CAN,2010,144.4,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:232:7
country/CAN,2011,144.4,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:233:7
country/CAN,2012,141.3,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:234:7
country/CAN,2013,141.4,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:235:7
country/CAN,2014,147.1,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:236:7
country/CAN,2015,149.1,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:237:7
country/CAN,2016,159.8,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:238:7
country/CAN,2017,173.5,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:239:7
country/CAN,2018,177.8,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:240:7
country/CAN,2019,171.5,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:241:7
country/CAN,2020,166.9,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:242:7
country/CAN,2021,173.5,dcid:Extractions_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:243:7
country/CAN,2000,167.8,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:244:7
country/CAN,2001,171.4,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:245:7
country/CAN,2002,172.2,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:246:7
country/CAN,2003,166.7,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:247:7
country/CAN,2004,167.4,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:248:7
country/CAN,2005,170.7,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:249:7
country/CAN,2006,171.7,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:250:7
country/CAN,2007,167.2,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:251:7
country/CAN,2008,157.9,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:252:7
country/CAN,2009,147.5,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:253:7
country/CAN,2010,144.4,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:254:7
country/CAN,2011,144.4,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:255:7
country/CAN,2012,141.3,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:256:7
country/CAN,2013,141.4,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:257:7
country/CAN,2014,147.1,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:258:7
country/CAN,2015,149.1,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:259:7
country/CAN,2016,159.8,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:260:7
country/CAN,2017,173.5,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:261:7
country/CAN,2018,177.8,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:262:7
country/CAN,2019,171.5,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:263:7
country/CAN,2020,166.9,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:264:7
country/CAN,2021,173.5,dcid:TotalReductionsInStock_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:265:7
country/CAN,2000,1682.9,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:266:7
country/CAN,2001,1693.8,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:267:7
country/CAN,2002,1664.2,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:268:7
country/CAN,2003,1594,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:269:7
country/CAN,2004,1593,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:270:7
country/CAN,2005,1632.6,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:271:7
country/CAN,2006,1639.7,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:272:7
country/CAN,2007,1633.8,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:273:7
country/CAN,2008,1754.2,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:274:7
country/CAN,2009,1727.5,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:275:7
country/CAN,2010,1977,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:276:7
country/CAN,2011,1903.1,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:277:7
country/CAN,2012,1995.7,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:278:7
country/CAN,2013,2024.3,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:279:7
country/CAN,2014,1983.7,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:280:7
country/CAN,2015,2118.1,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:281:7
country/CAN,2016,2095.1,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:282:7
country/CAN,2017,2083,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:283:7
country/CAN,2018,2093.5,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:284:7
country/CAN,2019,2471.3,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:285:7
country/CAN,2020,2477.3,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:286:7
country/CAN,2021,2483.2,dcid:ClosingStocks_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:287:7
country/CAN,2000,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:288:7
country/CAN,2001,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:289:7
country/CAN,2002,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:290:7
country/CAN,2003,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:291:7
country/CAN,2004,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:292:7
country/CAN,2005,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:293:7
country/CAN,2006,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:294:7
country/CAN,2007,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:295:7
country/CAN,2008,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:296:7
country/CAN,2009,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:297:7
country/CAN,2010,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:298:7
country/CAN,2011,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:299:7
country/CAN,2012,0,dcid:Discrepancies_Stocks_Fuel_NaturalGas_CommerciallyRecoverableResources,CubicMeter,,/usr/local/google/home/kuru/DC_July092024/data/statvar_imports/oecd_data/materials_energyresources/testdata/sample_input/OECD_MaterialsAndEnergyResources_data.csv:300:7
