SV,time,geo,observation
Count_Person_Total_AlcoholConsumption_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2014,IE,10.9 
Count_Person_Female_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Female_Cities,2014,IE,25.1 
Count_Person_Male_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Male_Cities,2014,IE,23.5 
Count_Person_Total_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Total_Cities,2014,IE,24.3 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,30.2 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,26.9 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,28.6 
Count_Person_Female_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,30.1 
Count_Person_Male_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,26.4 
Count_Person_Total_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,28.2 
Count_Person_Female_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Female_Total,2014,IE,28.4 
Count_Person_Male_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Male_Total,2014,IE,25.5 
Count_Person_Total_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2014,IE,27.0 
Count_Person_Female_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,IE,4.7 
Count_Person_Male_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,IE,5.9 
Count_Person_Total_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,IE,5.3 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,5.0 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,6.2 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,5.6 
Count_Person_Female_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,7.4 
Count_Person_Male_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,6.5 
Count_Person_Total_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,7.0 
Count_Person_Female_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,IE,5.9 
Count_Person_Male_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,IE,6.2 
Count_Person_Total_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,IE,6.1 
Count_Person_Female_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Female_Cities,2014,IE,11.4 
Count_Person_Male_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Male_Cities,2014,IE,6.1 
Count_Person_Total_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Total_Cities,2014,IE,8.8 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,15.7 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,10.6 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,13.3 
Count_Person_Female_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,16.6 
Count_Person_Male_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,14.1 
Count_Person_Total_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,15.3 
Count_Person_Female_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Female_Total,2014,IE,14.6 
Count_Person_Male_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Male_Total,2014,IE,10.6 
Count_Person_Total_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Total_Total,2014,IE,12.7 
Count_Person_Female_AlcoholConsumption_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,IE,16.1 
Count_Person_Male_AlcoholConsumption_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,IE,12.0 
Count_Person_Total_AlcoholConsumption_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,IE,14.1 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,20.7 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,16.8 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,18.9 
Count_Person_Female_AlcoholConsumption_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,24.0 
Count_Person_Male_AlcoholConsumption_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,20.6 
Count_Person_Total_AlcoholConsumption_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,22.3 
Count_Person_Female_AlcoholConsumption_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,IE,20.5 
Count_Person_Male_AlcoholConsumption_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,IE,16.9 
Count_Person_Total_AlcoholConsumption_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,IE,18.8 
Count_Person_Female_AlcoholConsumption_Cities_EveryWeek_AsAFractionOf_Count_Person_Female_Cities,2014,IE,45.1 
Count_Person_Male_AlcoholConsumption_Cities_EveryWeek_AsAFractionOf_Count_Person_Male_Cities,2014,IE,52.2 
Count_Person_Total_AlcoholConsumption_Cities_EveryWeek_AsAFractionOf_Count_Person_Total_Cities,2014,IE,48.6 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_EveryWeek_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,35.3 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_EveryWeek_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,45.4 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_EveryWeek_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,40.1 
Count_Person_Female_AlcoholConsumption_RuralAreas_EveryWeek_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,31.5 
Count_Person_Male_AlcoholConsumption_RuralAreas_EveryWeek_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,41.4 
Count_Person_Total_AlcoholConsumption_RuralAreas_EveryWeek_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,36.4 
Count_Person_Female_AlcoholConsumption_Total_EveryWeek_AsAFractionOf_Count_Person_Female_Total,2014,IE,37.0 
Count_Person_Male_AlcoholConsumption_Total_EveryWeek_AsAFractionOf_Count_Person_Male_Total,2014,IE,45.9 
Count_Person_Total_AlcoholConsumption_Total_EveryWeek_AsAFractionOf_Count_Person_Total_Total,2014,IE,41.4 
Count_Person_Male_AlcoholConsumption_Cities_EveryDay_AsAFractionOf_Count_Person_Male_Cities,2014,EL,8.0 
Count_Person_Total_AlcoholConsumption_Cities_EveryDay_AsAFractionOf_Count_Person_Total_Cities,2014,EL,5.1 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_EveryDay_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,2.1 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_EveryDay_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,10.6 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_EveryDay_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,6.2 
Count_Person_Female_AlcoholConsumption_RuralAreas_EveryDay_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,2.9 
Count_Person_Male_AlcoholConsumption_RuralAreas_EveryDay_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,18.2 
Count_Person_Total_AlcoholConsumption_RuralAreas_EveryDay_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,10.0 
Count_Person_Female_AlcoholConsumption_Total_EveryDay_AsAFractionOf_Count_Person_Female_Total,2014,EL,2.5 
Count_Person_Male_AlcoholConsumption_Total_EveryDay_AsAFractionOf_Count_Person_Male_Total,2014,EL,11.7 
Count_Person_Total_AlcoholConsumption_Total_EveryDay_AsAFractionOf_Count_Person_Total_Total,2014,EL,6.9 
Count_Person_Female_AlcoholConsumption_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Cities,2014,EL,14.2 
Count_Person_Male_AlcoholConsumption_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Cities,2014,EL,8.9 
Count_Person_Total_AlcoholConsumption_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Cities,2014,EL,11.7 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,14.3 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,11.6 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,13.0 
Count_Person_Female_AlcoholConsumption_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,13.4 
Count_Person_Male_AlcoholConsumption_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,6.0 
Count_Person_Total_AlcoholConsumption_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,10.0 
Count_Person_Female_AlcoholConsumption_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Total,2014,EL,14.0 
Count_Person_Male_AlcoholConsumption_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Total,2014,EL,8.8 
Count_Person_Total_AlcoholConsumption_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2014,EL,11.5 
Count_Person_Female_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Female_Cities,2014,EL,26.0 
Count_Person_Male_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Male_Cities,2014,EL,29.8 
Count_Person_Total_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Total_Cities,2014,EL,27.8 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,26.7 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,26.5 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,26.6 
Count_Person_Female_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,20.9 
Count_Person_Male_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,23.6 
Count_Person_Total_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,22.2 
Count_Person_Female_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Female_Total,2014,EL,24.7 
Count_Person_Male_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Male_Total,2014,EL,27.0 
Count_Person_Total_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2014,EL,25.8 
Count_Person_Female_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,EL,17.9 
Count_Person_Male_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,EL,11.4 
Count_Person_Total_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,EL,14.8 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,16.4 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,10.9 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,13.7 
Count_Person_Female_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,14.9 
Count_Person_Male_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,11.5 
Count_Person_Total_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,13.3 
Count_Person_Female_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,EL,16.6 
Count_Person_Male_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,EL,11.3 
Count_Person_Total_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,EL,14.1 
Count_Person_Female_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Female_Cities,2014,EL,21.0 
Count_Person_Male_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Male_Cities,2014,EL,8.3 
Count_Person_Total_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Total_Cities,2014,EL,15.0 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,22.9 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,9.3 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,16.3 
Count_Person_Female_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,36.8 
Count_Person_Male_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,9.4 
Count_Person_Total_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,24.2 
Count_Person_Female_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Female_Total,2014,EL,26.3 
Count_Person_Male_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Male_Total,2014,EL,8.9 
Count_Person_Total_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Total_Total,2014,EL,18.1 
Count_Person_Female_AlcoholConsumption_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,EL,38.9 
Count_Person_Male_AlcoholConsumption_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,EL,19.7 
Count_Person_Total_AlcoholConsumption_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,EL,29.8 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,39.3 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,20.1 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,30.0 
Count_Person_Female_AlcoholConsumption_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,51.7 
Count_Person_Male_AlcoholConsumption_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,20.9 
Count_Person_Total_AlcoholConsumption_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,37.5 
Count_Person_Female_AlcoholConsumption_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,EL,42.9 
Count_Person_Male_AlcoholConsumption_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,EL,20.2 
Count_Person_Total_AlcoholConsumption_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,EL,32.1 
Count_Person_Female_AlcoholConsumption_Cities_EveryWeek_AsAFractionOf_Count_Person_Female_Cities,2014,EL,18.4 
Count_Person_Male_AlcoholConsumption_Cities_EveryWeek_AsAFractionOf_Count_Person_Male_Cities,2014,EL,33.6 
Count_Person_Total_AlcoholConsumption_Cities_EveryWeek_AsAFractionOf_Count_Person_Total_Cities,2014,EL,25.6 
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_EveryWeek_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,17.6 
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_EveryWeek_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,31.2 
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_EveryWeek_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,24.2 
Count_Person_Female_AlcoholConsumption_RuralAreas_EveryWeek_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,11.1 
Count_Person_Male_AlcoholConsumption_RuralAreas_EveryWeek_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,31.3 
Count_Person_Total_AlcoholConsumption_RuralAreas_EveryWeek_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,20.4 
Count_Person_Female_AlcoholConsumption_Total_EveryWeek_AsAFractionOf_Count_Person_Female_Total,2014,EL,16.0 
Count_Person_Male_AlcoholConsumption_Total_EveryWeek_AsAFractionOf_Count_Person_Male_Total,2014,EL,32.2 
Count_Person_Total_AlcoholConsumption_Total_EveryWeek_AsAFractionOf_Count_Person_Total_Total,2014,EL,23.7 
Count_Person_Male_AlcoholConsumption_Cities_EveryDay_AsAFractionOf_Count_Person_Male_Cities,2014,ES,21.4
Count_Person_Total_AlcoholConsumption_Cities_EveryDay_AsAFractionOf_Count_Person_Total_Cities,2014,ES,14.3
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_EveryDay_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,6.7
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_EveryDay_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,24.5
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_EveryDay_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,15.4
Count_Person_Female_AlcoholConsumption_RuralAreas_EveryDay_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,7.0
Count_Person_Male_AlcoholConsumption_RuralAreas_EveryDay_AsAFractionOf_Count_Person_Male_RuralAreas,2014,ES,26.2
Count_Person_Total_AlcoholConsumption_RuralAreas_EveryDay_AsAFractionOf_Count_Person_Total_RuralAreas,2014,ES,16.9
Count_Person_Female_AlcoholConsumption_Total_EveryDay_AsAFractionOf_Count_Person_Female_Total,2014,ES,7.3
Count_Person_Male_AlcoholConsumption_Total_EveryDay_AsAFractionOf_Count_Person_Male_Total,2014,ES,23.6
Count_Person_Total_AlcoholConsumption_Total_EveryDay_AsAFractionOf_Count_Person_Total_Total,2014,ES,15.3
Count_Person_Female_AlcoholConsumption_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Cities,2014,ES,15.6
Count_Person_Male_AlcoholConsumption_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Cities,2014,ES,9.4
Count_Person_Total_AlcoholConsumption_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Cities,2014,ES,12.6
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,14.2
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,8.7
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,11.5
Count_Person_Female_AlcoholConsumption_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,15.8
Count_Person_Male_AlcoholConsumption_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,ES,9.8
Count_Person_Total_AlcoholConsumption_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,ES,12.7
Count_Person_Female_AlcoholConsumption_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Total,2014,ES,15.3
Count_Person_Male_AlcoholConsumption_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Total,2014,ES,9.3
Count_Person_Total_AlcoholConsumption_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2014,ES,12.4
Count_Person_Female_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Female_Cities,2014,ES,20.0
Count_Person_Male_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Male_Cities,2014,ES,19.2
Count_Person_Total_AlcoholConsumption_Cities_EveryMonth_AsAFractionOf_Count_Person_Total_Cities,2014,ES,19.7
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,20.0
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,17.8
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,19.0
Count_Person_Female_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,17.3
Count_Person_Male_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,ES,16.8
Count_Person_Total_AlcoholConsumption_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,ES,17.0
Count_Person_Female_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Female_Total,2014,ES,19.3
Count_Person_Male_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Male_Total,2014,ES,18.2
Count_Person_Total_AlcoholConsumption_Total_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2014,ES,18.8
Count_Person_Female_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,ES,11.4
Count_Person_Male_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,ES,10.0
Count_Person_Total_AlcoholConsumption_Cities_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,ES,10.7
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,10.6
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,8.6
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,9.6
Count_Person_Female_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,14.7
Count_Person_Male_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,ES,11.9
Count_Person_Total_AlcoholConsumption_RuralAreas_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,ES,13.3
Count_Person_Female_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,ES,12.1
Count_Person_Male_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,ES,10.2
Count_Person_Total_AlcoholConsumption_Total_NotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,ES,11.1
Count_Person_Female_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Female_Cities,2014,ES,26.6
Count_Person_Male_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Male_Cities,2014,ES,10.6
Count_Person_Total_AlcoholConsumption_Cities_Never_AsAFractionOf_Count_Person_Total_Cities,2014,ES,19.0
Count_Person_Female_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,29.8
Count_Person_Male_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,12.5
Count_Person_Total_AlcoholConsumption_TownsAndSuburbs_Never_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,21.3
Count_Person_Female_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,32.2
Count_Person_Male_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Male_RuralAreas,2014,ES,10.5
Count_Person_Total_AlcoholConsumption_RuralAreas_Never_AsAFractionOf_Count_Person_Total_RuralAreas,2014,ES,21.0
Count_Person_Female_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Female_Total,2014,ES,28.8
Count_Person_Male_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Male_Total,2014,ES,11.0
Count_Person_Total_AlcoholConsumption_Total_Never_AsAFractionOf_Count_Person_Total_Total,2014,ES,20.1
