SV,time,geo,observation
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,LV,3.6 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,LV,2.3 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,LV,5.5 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,LV,3.5 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,LV,1.4 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,LV,6.5 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,LV,3.6 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,LT,8.8 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,LT,5.0 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,LT,1.3 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,LT,6.0 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,LT,3.6 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,LT,1.4 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,LT,3.5 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,LT,2.2 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,LT,1.5 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,LT,5.9 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,LT,3.5 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,LU,6.4 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,LU,4.1 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,LU,5.0 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,LU,6.2 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,LU,5.7 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,LU,6.5 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,LU,3.6 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,LU,5.0 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,LU,4.6 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,LU,5.2 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,LU,4.9 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,HU,9.2 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,HU,4.0 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,HU,0.9 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,HU,6.5 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,HU,3.9 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,HU,0.8 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,HU,2.9 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,HU,1.7 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,HU,0.9 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,HU,6.3 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,HU,3.4 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,MT,5.2 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,MT,3.5 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,MT,3.6 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,MT,4.6 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,MT,4.2 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,MT,1.6 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,MT,4.0 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,MT,2.8 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,MT,2.1 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,MT,4.8 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,MT,3.5 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,AT,0.9 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,AT,0.6 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,AT,0.7 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,AT,1.3 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,AT,1.0 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,AT,1.1 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,AT,0.6 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,AT,0.8 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,AT,0.7 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,AT,1.1 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,AT,0.9 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,PL,3.5
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,PL,1.8
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,PL,0.9
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,PL,3.3
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,PL,2.1
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,PL,2.5
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,PL,3.6
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,PL,2.9
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,PL,1.2
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,PL,3.4
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,PL,2.2
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,PT,10.6 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,PT,5.9 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,PT,0.7 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,PT,4.2 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,PT,2.4 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,PT,0.7 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,PT,3.9 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,PT,1.9 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,PT,1.2 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,PT,8.3 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,PT,4.5 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,RO,9.1 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,RO,4.6 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,RO,0.6 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,RO,8.0 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,RO,4.5 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,RO,0.1 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,RO,3.7 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,RO,1.8 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,RO,0.9 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,RO,7.7 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,RO,4.2 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,SI,3.9 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,SI,1.9 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,SI,0.8 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,SI,3.0 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,SI,2.0 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,SI,0.5 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,SI,0.8 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,SI,0.6 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,SI,0.6 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,SI,2.7 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,SI,1.7 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,SK,2.8 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,SK,1.2 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,SK,0.4 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,SK,1.7 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,SK,1.0 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,SK,0.5 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,SK,0.4 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,SK,0.5 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,SK,0.4 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,SK,1.6 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,SK,1.0 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,FI,5.2 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,FI,4.3 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,FI,6.1 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,FI,7.3 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,FI,6.7 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,FI,4.2 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,FI,5.5 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,FI,4.8 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,FI,4.7 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,FI,6.2 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,FI,5.4 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,SE,2.0 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,SE,2.1 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,SE,2.9 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,SE,2.0 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,SE,2.5 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,SE,3.6 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,SE,2.2 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,SE,3.0 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,SE,2.8 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,SE,2.0 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,SE,2.4 
