,SV,time,geo,observation
379,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,EL,2.9 
380,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,EL,6.8 
381,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,EL,4.6 
382,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,EL,5.3 
383,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,EL,4.1 
384,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,ES,65.8 
385,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,ES,81.8 
386,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,ES,79.2 
387,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,ES,90.1 
388,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,ES,60.5 
389,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,ES,66.9 
390,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,ES,69.8 
391,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,ES,70.8 
392,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,ES,63.2 
393,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,ES,75.0 
394,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,ES,74.6 
395,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,ES,81.5 
396,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,ES,34.2 
397,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,ES,18.2 
398,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,ES,20.8 
399,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,ES,9.9 
400,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,ES,39.5 
401,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,ES,33.1 
402,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,ES,30.2 
403,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,ES,29.2 
404,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,ES,36.8 
405,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,ES,25.0 
406,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,ES,25.4 
407,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,ES,18.5 
408,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,ES,30.5 
409,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,ES,16.4 
410,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,ES,18.9 
411,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,ES,9.1 
412,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,ES,36.3 
413,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,ES,27.6 
414,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,ES,27.6 
415,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,ES,22.4 
416,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,ES,33.3 
417,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,ES,21.5 
418,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,ES,23.1 
419,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,ES,15.0 
420,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,ES,3.8 
421,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,ES,1.8 
422,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,ES,1.9 
423,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,ES,0.8 
424,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,ES,3.3 
425,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,ES,5.5 
426,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,ES,2.6 
427,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,ES,6.8 
428,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,ES,3.5 
429,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,ES,3.5 
430,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,ES,2.2 
431,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,ES,3.5 
432,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,FR,76.9 
433,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,FR,87.1 
434,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,FR,75.0 
435,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,FR,89.5 
436,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,FR,66.1 
437,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,FR,57.5 
438,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,FR,68.2 
439,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,FR,55.1 
440,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,FR,71.3 
441,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,FR,72.6 
442,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,FR,71.8 
443,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,FR,73.0 
444,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,FR,23.1 
445,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,FR,12.9 
446,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,FR,25.0 
447,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,FR,10.5 
448,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,FR,33.9 
449,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,FR,42.5 
450,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,FR,31.8 
451,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,FR,44.9 
452,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,FR,28.7 
453,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,FR,27.4 
454,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,FR,28.2 
455,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,FR,27.0 
456,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,FR,18.0 
457,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,FR,9.1 
458,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,FR,19.7 
459,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,FR,7.0 
460,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,FR,28.7 
461,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,FR,34.4 
462,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,FR,25.2 
463,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,FR,36.0 
464,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,FR,23.5 
465,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,FR,21.5 
466,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,FR,22.2 
467,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,FR,20.9 
468,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,FR,5.1 
469,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,FR,3.8 
470,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,FR,5.3 
471,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,FR,3.5 
472,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,FR,5.2 
473,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,FR,8.1 
474,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,FR,6.6 
475,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,FR,8.9 
476,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,FR,5.2 
477,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,FR,5.9 
478,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,FR,5.9 
479,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,FR,6.1 
480,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,HR,: u
481,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,HR,79.6 u
482,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,HR,75.0 
483,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,HR,: u
484,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,HR,: u
485,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,HR,: u
486,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,HR,67.2 
487,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,HR,: u
488,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,HR,87.7 u
489,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,HR,75.6 u
490,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,HR,71.3 
491,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_NonSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,HR,: u
492,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,HR,: u
493,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,HR,20.4 u
494,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,HR,25.0 
495,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,HR,: u
496,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,HR,: u
497,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,HR,: u
498,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,HR,32.8 
499,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,HR,: u
500,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,HR,12.3 u
501,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,HR,24.4 u
502,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,HR,28.7 
503,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_CurrentSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,HR,: u
504,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,HR,: u
505,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,HR,20.4 u
506,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,HR,20.7 
507,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,HR,: u
508,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Male,2014,HR,: u
509,Count_Person_CitizenshipForeignCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Male,2014,HR,: u
510,Count_Person_CitizenshipReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Male,2014,HR,29.6 
511,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Male,2014,HR,: u
512,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Total,2014,HR,12.3 u
513,Count_Person_CitizenshipForeignCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Total,2014,HR,24.4 u
514,Count_Person_CitizenshipReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Total,2014,HR,24.9 
515,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total_Smoking_TobaccoProducts_DailySmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Total,2014,HR,: u
516,Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipEU28CountriesExceptReportingCountry_Female,2014,HR,: u
517,Count_Person_CitizenshipForeignCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipForeignCountry_Female,2014,HR,0 u
518,Count_Person_CitizenshipReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipReportingCountry_Female,2014,HR,4.3 
519,Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female_Smoking_TobaccoProducts_OccasionalSmoker_AsAFractionOf_Count_Person_CitizenshipNonEU28CountriesNorReportingCountry_Female,2014,HR,: u
