SV,time,geo,observation
Count_Person_Female_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Total,2014,DE,5.5
Count_Person_Male_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Total,2014,DE,13.3
Count_Person_Total_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Total,2014,DE,9.3
Count_Person_Female_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Cities,2014,DE,26.4
Count_Person_Male_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Cities,2014,DE,28.2
Count_Person_Total_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Cities,2014,DE,27.3
Count_Person_Female_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,DE,26.0
Count_Person_Male_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,DE,28.1
Count_Person_Total_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,DE,27.0
Count_Person_Female_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,DE,27.0
Count_Person_Male_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,DE,26.7
Count_Person_Total_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,DE,26.8
Count_Person_Female_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Total,2014,DE,26.4
Count_Person_Male_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Total,2014,DE,27.8
Count_Person_Total_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2014,DE,27.1
Count_Person_Female_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Female_Cities,2014,DE,18.1
Count_Person_Male_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Male_Cities,2014,DE,27.5
Count_Person_Total_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Total_Cities,2014,DE,22.6
Count_Person_Female_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,DE,18.6
Count_Person_Male_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,DE,28.2
Count_Person_Total_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,DE,23.3
Count_Person_Female_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,DE,20.4
Count_Person_Male_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,DE,31.5
Count_Person_Total_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,DE,26.0
Count_Person_Female_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Female_Total,2014,DE,18.8
Count_Person_Male_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Male_Total,2014,DE,28.8
Count_Person_Total_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2014,DE,23.7
Count_Person_Female_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,DE,49.4
Count_Person_Male_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,DE,31.2
Count_Person_Total_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,DE,40.6
Count_Person_Female_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,DE,50.6
Count_Person_Male_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,DE,30.4
Count_Person_Total_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,DE,40.7
Count_Person_Female_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,DE,46.9
Count_Person_Male_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,DE,28.1
Count_Person_Total_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,DE,37.5
Count_Person_Female_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,DE,49.3
Count_Person_Male_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,DE,30.1
Count_Person_Total_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,DE,39.9
Count_Person_Male_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Cities,2014,EE,8.2 u
Count_Person_Total_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Cities,2014,EE,4.5 u
Count_Person_Female_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EE,1.2 u
Count_Person_Male_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EE,11.2 u
Count_Person_Total_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EE,5.9 u
Count_Person_Female_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EE,0.9 u
Count_Person_Male_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EE,10.1 u
Count_Person_Total_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EE,5.8 u
Count_Person_Female_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Total,2014,EE,0.7 u
Count_Person_Male_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Total,2014,EE,9.5 u
Count_Person_Total_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Total,2014,EE,5.2 u
Count_Person_Female_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Cities,2014,EE,27.1 u
Count_Person_Male_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Cities,2014,EE,32.4 u
Count_Person_Total_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Cities,2014,EE,29.9 u
Count_Person_Female_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EE,27.6 u
Count_Person_Male_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EE,33.2 u
Count_Person_Total_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EE,30.2 u
Count_Person_Female_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EE,26.4 u
Count_Person_Male_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EE,29.9 u
Count_Person_Total_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EE,28.3 u
Count_Person_Female_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Total,2014,EE,27.0 u
Count_Person_Male_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Total,2014,EE,31.6 u
Count_Person_Total_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2014,EE,29.4 u
Count_Person_Female_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Female_Cities,2014,EE,7.2 u
Count_Person_Male_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Male_Cities,2014,EE,24.2 u
Count_Person_Total_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Total_Cities,2014,EE,16.1 u
Count_Person_Female_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EE,9.7 u
Count_Person_Male_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EE,29.9 u
Count_Person_Total_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EE,19.1 u
Count_Person_Female_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EE,9.6 u
Count_Person_Male_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EE,29.0 u
Count_Person_Total_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EE,19.9 u
Count_Person_Female_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Female_Total,2014,EE,8.6 u
Count_Person_Male_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Male_Total,2014,EE,27.1 u
Count_Person_Total_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2014,EE,18.1 u
Count_Person_Female_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,EE,65.2 u
Count_Person_Male_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,EE,35.2 u
Count_Person_Total_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,EE,49.6 u
Count_Person_Female_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EE,61.4 u
Count_Person_Male_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EE,25.8 u
Count_Person_Total_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EE,44.8 u
Count_Person_Female_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EE,63.2 u
Count_Person_Male_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EE,31.0 u
Count_Person_Total_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EE,46.1 u
Count_Person_Female_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,EE,63.6 u
Count_Person_Male_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,EE,31.8 u
Count_Person_Total_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,EE,47.3 u
Count_Person_Male_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Cities,2014,IE,23.1 
Count_Person_Total_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Cities,2014,IE,16.0 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,7.0 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,19.9 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,13.1 
Count_Person_Female_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,4.9 
Count_Person_Male_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,17.7 
Count_Person_Total_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,11.4 
Count_Person_Female_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Total,2014,IE,6.9 
Count_Person_Male_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Total,2014,IE,20.0 
Count_Person_Total_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Total,2014,IE,13.3 
Count_Person_Female_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Cities,2014,IE,25.7 
Count_Person_Male_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Cities,2014,IE,21.3 
Count_Person_Total_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Cities,2014,IE,23.6 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,24.1 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,19.8 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,22.1 
Count_Person_Female_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,25.5 
Count_Person_Male_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,21.7 
Count_Person_Total_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,23.6 
Count_Person_Female_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Total,2014,IE,25.3 
Count_Person_Male_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Total,2014,IE,21.2 
Count_Person_Total_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2014,IE,23.2 
Count_Person_Female_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Female_Cities,2014,IE,17.1 
Count_Person_Male_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Male_Cities,2014,IE,26.8 
Count_Person_Total_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Total_Cities,2014,IE,21.9 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,14.9 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,25.0 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,19.7 
Count_Person_Female_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,12.4 
Count_Person_Male_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,20.0 
Count_Person_Total_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,16.2 
Count_Person_Female_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Female_Total,2014,IE,14.6 
Count_Person_Male_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Male_Total,2014,IE,23.4 
Count_Person_Total_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2014,IE,18.9 
Count_Person_Female_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,IE,48.0 
Count_Person_Male_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,IE,28.8 
Count_Person_Total_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,IE,38.6 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,IE,53.9 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,IE,35.3 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,IE,45.1 
Count_Person_Female_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,IE,57.2 
Count_Person_Male_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,IE,40.6 
Count_Person_Total_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,IE,48.8 
Count_Person_Female_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,IE,53.3 
Count_Person_Male_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,IE,35.5 
Count_Person_Total_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,IE,44.5 
Count_Person_Male_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Cities,2014,EL,2.0 
Count_Person_Total_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Cities,2014,EL,1.2 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,0.5 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,2.2 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,1.3 
Count_Person_Female_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,0.3 
Count_Person_Male_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,3.3 
Count_Person_Total_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,1.6 
Count_Person_Female_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Total,2014,EL,0.4 
Count_Person_Male_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Total,2014,EL,2.4 
Count_Person_Total_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Total,2014,EL,1.4 
Count_Person_Female_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Cities,2014,EL,6.8 
Count_Person_Male_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Cities,2014,EL,16.1 
Count_Person_Total_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Cities,2014,EL,11.2 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,9.9 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,16.2 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,12.9 
Count_Person_Female_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,7.9 
Count_Person_Male_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,17.8 
Count_Person_Total_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,12.4 
Count_Person_Female_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Total,2014,EL,8.0 
Count_Person_Male_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Total,2014,EL,16.6 
Count_Person_Total_BingeDrinking_Total_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Total,2014,EL,12.1 
Count_Person_Female_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Female_Cities,2014,EL,5.5 
Count_Person_Male_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Male_Cities,2014,EL,12.8 
Count_Person_Total_BingeDrinking_Cities_EveryMonth_AsAFractionOf_Count_Person_Total_Cities,2014,EL,8.9 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,4.3 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,12.2 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_EveryMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,8.1 
Count_Person_Female_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,4.5 
Count_Person_Male_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,15.5 
Count_Person_Total_BingeDrinking_RuralAreas_EveryMonth_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,9.5 
Count_Person_Female_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Female_Total,2014,EL,4.9 
Count_Person_Male_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Male_Total,2014,EL,13.4 
Count_Person_Total_BingeDrinking_Total_EveryMonth_AsAFractionOf_Count_Person_Total_Total,2014,EL,8.9 
Count_Person_Female_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Cities,2014,EL,87.2 
Count_Person_Male_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Cities,2014,EL,69.1 
Count_Person_Total_BingeDrinking_Cities_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Cities,2014,EL,78.6 
Count_Person_Female_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,EL,85.3 
Count_Person_Male_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,EL,69.3 
Count_Person_Total_BingeDrinking_TownsAndSuburbs_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,EL,77.6 
Count_Person_Female_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_RuralAreas,2014,EL,87.4 
Count_Person_Male_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_RuralAreas,2014,EL,63.4 
Count_Person_Total_BingeDrinking_RuralAreas_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_RuralAreas,2014,EL,76.4 
Count_Person_Female_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Female_Total,2014,EL,86.7 
Count_Person_Male_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Male_Total,2014,EL,67.5 
Count_Person_Total_BingeDrinking_Total_NeverOrNotInTheLast12Months_AsAFractionOf_Count_Person_Total_Total,2014,EL,77.7 
Count_Person_Male_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Cities,2014,ES,2.8
Count_Person_Total_BingeDrinking_Cities_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Cities,2014,ES,1.9
Count_Person_Female_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,1.6
Count_Person_Male_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,4.8
Count_Person_Total_BingeDrinking_TownsAndSuburbs_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,3.2
Count_Person_Female_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,0.9
Count_Person_Male_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_RuralAreas,2014,ES,5.5
Count_Person_Total_BingeDrinking_RuralAreas_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_RuralAreas,2014,ES,3.2
Count_Person_Female_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Female_Total,2014,ES,1.2
Count_Person_Male_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Male_Total,2014,ES,4.0
Count_Person_Total_BingeDrinking_Total_AtLeastOnceAWeek_AsAFractionOf_Count_Person_Total_Total,2014,ES,2.6
Count_Person_Female_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_Cities,2014,ES,9.7
Count_Person_Male_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_Cities,2014,ES,17.4
Count_Person_Total_BingeDrinking_Cities_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_Cities,2014,ES,13.4
Count_Person_Female_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_TownsAndSuburbs,2014,ES,9.6
Count_Person_Male_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Male_TownsAndSuburbs,2014,ES,17.7
Count_Person_Total_BingeDrinking_TownsAndSuburbs_LessThanOnceAMonth_AsAFractionOf_Count_Person_Total_TownsAndSuburbs,2014,ES,13.6
Count_Person_Female_BingeDrinking_RuralAreas_LessThanOnceAMonth_AsAFractionOf_Count_Person_Female_RuralAreas,2014,ES,7.7
