,SV,time,geo,observation
377,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,DE,4.1 
378,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,DE,5.7 
379,Count_Person_Never_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,DE,11.9 
380,Count_Person_Never_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,DE,18.9 
381,Count_Person_Never_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,DE,11.0 
382,Count_Person_Never_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,DE,25.7 
383,Count_Person_Never_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,DE,4.3 
384,Count_Person_Never_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,DE,13.1 
385,Count_Person_Never_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,DE,5.6 
386,Count_Person_Never_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,DE,19.9 
387,Count_Person_Never_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,DE,8.6 
388,Count_Person_Never_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,DE,16.2 
389,Count_Person_Never_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,DE,8.3 
390,Count_Person_Never_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,DE,22.9 
391,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,DE,17.4 
392,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,DE,23.8 
393,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,DE,15.2 
394,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,DE,30.0 
395,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,DE,9.1 
396,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,DE,19.3 
397,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,DE,9.5 
398,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,DE,27.2 
399,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,DE,13.9 
400,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,DE,21.7 
401,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,DE,12.4 
402,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,DE,28.6 
403,Count_Person_EveryWeek_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,DE,31.5 
404,Count_Person_EveryWeek_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,DE,26.6 
405,Count_Person_EveryWeek_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,DE,33.4 
406,Count_Person_EveryWeek_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,DE,21.9 
407,Count_Person_EveryWeek_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,DE,43.6 
408,Count_Person_EveryWeek_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,DE,36.9 
409,Count_Person_EveryWeek_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,DE,47.4 
410,Count_Person_EveryWeek_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,DE,31.8 
411,Count_Person_EveryWeek_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,DE,36.6 
412,Count_Person_EveryWeek_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,DE,31.3 
413,Count_Person_EveryWeek_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,DE,40.3 
414,Count_Person_EveryWeek_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,DE,26.7 
415,Count_Person_EveryDay_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,EE,0 
416,Count_Person_EveryDay_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,EE,0.2 
417,Count_Person_EveryDay_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,EE,0 
418,Count_Person_EveryDay_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,EE,: u
419,Count_Person_EveryDay_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,EE,4.7 
420,Count_Person_EveryDay_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,EE,4.1 
421,Count_Person_EveryDay_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,EE,4.0 
422,Count_Person_EveryDay_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,EE,8.1 u
423,Count_Person_EveryDay_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,EE,1.9 
424,Count_Person_EveryDay_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,EE,2.0 
425,Count_Person_EveryDay_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,EE,1.6 
426,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,EE,: u
427,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,EE,44.8 
428,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,EE,37.8 
429,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,EE,45.7 
430,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,EE,: u
431,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,EE,29.4 
432,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,EE,21.8 
433,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,EE,29.0 
434,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,EE,28.3 u
435,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,EE,38.6 
436,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,EE,30.3 
437,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,EE,39.1 
438,Count_Person_EveryMonth_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,EE,: u
439,Count_Person_EveryMonth_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,EE,16.7 
440,Count_Person_EveryMonth_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,EE,28.7 
441,Count_Person_EveryMonth_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,EE,16.5 
442,Count_Person_EveryMonth_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,EE,: u
443,Count_Person_EveryMonth_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,EE,31.4 
444,Count_Person_EveryMonth_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,EE,31.3 
445,Count_Person_EveryMonth_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,EE,32.8 
446,Count_Person_EveryMonth_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,EE,16.1 u
447,Count_Person_EveryMonth_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,EE,22.6 
448,Count_Person_EveryMonth_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,EE,29.9 
449,Count_Person_EveryMonth_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,EE,23.0 
450,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,EE,: u
451,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,EE,23.8 
452,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,EE,14.3 
453,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,EE,24.0 
454,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,EE,: u
455,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,EE,13.9 
456,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,EE,8.2 
457,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,EE,13.7 
458,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,EE,18.5 u
459,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,EE,19.8 
460,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,EE,11.4 
461,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,EE,19.9 
462,Count_Person_Never_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,EE,: u
463,Count_Person_Never_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,EE,9.0 
464,Count_Person_Never_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,EE,8.8 
465,Count_Person_Never_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,EE,8.8 
466,Count_Person_Never_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,EE,: u
467,Count_Person_Never_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,EE,1.8 
468,Count_Person_Never_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,EE,4.8 
469,Count_Person_Never_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,EE,1.9 
470,Count_Person_Never_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,EE,6.9 u
471,Count_Person_Never_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,EE,6.1 
472,Count_Person_Never_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,EE,6.9 
473,Count_Person_Never_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,EE,6.0 
474,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,EE,: u
475,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,EE,32.8 
476,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,EE,23.1 
477,Count_Person_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,EE,32.7 
478,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,EE,: u
479,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,EE,15.7 
480,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,EE,13.0 
481,Count_Person_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,EE,15.6 
482,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,EE,25.4 u
483,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,EE,25.9 
484,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,EE,18.4 
485,Count_Person_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,EE,25.9 
486,Count_Person_EveryWeek_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,EE,: u
487,Count_Person_EveryWeek_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,EE,5.7 
488,Count_Person_EveryWeek_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,EE,10.2 
489,Count_Person_EveryWeek_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,EE,5.0 
490,Count_Person_EveryWeek_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,EE,: u
491,Count_Person_EveryWeek_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,EE,18.8 
492,Count_Person_EveryWeek_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,EE,29.8 
493,Count_Person_EveryWeek_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,EE,18.6 
494,Count_Person_EveryWeek_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,EE,22.1 u
495,Count_Person_EveryWeek_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,EE,11.0 
496,Count_Person_EveryWeek_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,EE,19.4 
497,Count_Person_EveryWeek_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,EE,10.4 
498,Count_Person_EveryDay_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,IE,1.0 
499,Count_Person_EveryDay_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,IE,1.2 
500,Count_Person_EveryDay_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,IE,0.6 
501,Count_Person_EveryDay_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,IE,1.4 
502,Count_Person_EveryDay_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,IE,1.7 
503,Count_Person_EveryDay_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,IE,3.0 
504,Count_Person_EveryDay_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,IE,2.4 
505,Count_Person_EveryDay_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,IE,1.3 
506,Count_Person_EveryDay_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,IE,1.3 
507,Count_Person_EveryDay_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,IE,2.1 
508,Count_Person_EveryDay_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,IE,1.5 
509,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,IE,15.8 
510,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,IE,16.3 
511,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,IE,12.2 
512,Count_Person_LessThanOnceAMonth_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,IE,17.5 
513,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,IE,10.0 
514,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,IE,10.2 
515,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,IE,8.7 
516,Count_Person_LessThanOnceAMonth_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,IE,10.5 
517,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,IE,13.2 
518,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,IE,13.5 
519,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,IE,10.5 
520,Count_Person_LessThanOnceAMonth_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,IE,14.2 
521,Count_Person_EveryMonth_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,IE,30.3 
522,Count_Person_EveryMonth_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,IE,27.8 
523,Count_Person_EveryMonth_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,IE,28.5 
524,Count_Person_EveryMonth_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,IE,20.7 
525,Count_Person_EveryMonth_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,IE,29.9 
526,Count_Person_EveryMonth_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,IE,29.5 
527,Count_Person_EveryMonth_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,IE,24.8 
528,Count_Person_EveryMonth_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,IE,28.5 
529,Count_Person_EveryMonth_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,IE,30.1 
530,Count_Person_EveryMonth_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,IE,28.6 
531,Count_Person_EveryMonth_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,IE,26.7 
532,Count_Person_EveryMonth_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,IE,24.5 
533,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,IE,5.8 
534,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,IE,5.3 
535,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,IE,6.0 
536,Count_Person_NotInTheLast12Months_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,IE,4.0 
537,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,IE,3.6 
538,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,IE,3.6 
539,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,IE,6.7 
540,Count_Person_NotInTheLast12Months_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,IE,3.6 
541,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,IE,4.8 
542,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,IE,4.5 
543,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,IE,6.4 
544,Count_Person_NotInTheLast12Months_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,IE,3.8 
545,Count_Person_Never_Female_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Female_ForeignBornWithinEU28,2014,IE,11.6 
546,Count_Person_Never_Female_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Female_ForeignBorn,2014,IE,17.7 
547,Count_Person_Never_Female_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Female_Native,2014,IE,14.0 
548,Count_Person_Never_Female_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Female_ForeignBornOutsideEU28,2014,IE,34.6 
549,Count_Person_Never_Male_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Male_ForeignBornWithinEU28,2014,IE,8.7 
550,Count_Person_Never_Male_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Male_ForeignBorn,2014,IE,13.2 
551,Count_Person_Never_Male_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Male_Native,2014,IE,10.2 
552,Count_Person_Never_Male_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Male_ForeignBornOutsideEU28,2014,IE,24.3 
553,Count_Person_Never_Total_AlcoholConsumption_ForeignBornWithinEU28_AsAFractionOf_Count_Person_Total_ForeignBornWithinEU28,2014,IE,10.3 
554,Count_Person_Never_Total_AlcoholConsumption_ForeignBorn_AsAFractionOf_Count_Person_Total_ForeignBorn,2014,IE,15.6 
555,Count_Person_Never_Total_AlcoholConsumption_Native_AsAFractionOf_Count_Person_Total_Native,2014,IE,12.1 
556,Count_Person_Never_Total_AlcoholConsumption_ForeignBornOutsideEU28_AsAFractionOf_Count_Person_Total_ForeignBornOutsideEU28,2014,IE,29.6 
