,SV,time,geo,observation
426,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EE,: u
427,Count_Person_NotACitizen_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EE,44.2 
428,Count_Person_Citizen_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EE,38.2 
429,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EE,42.7 
430,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EE,: u
431,Count_Person_NotACitizen_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EE,27.3 
432,Count_Person_Citizen_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EE,21.7 
433,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EE,27.2 
434,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EE,: u
435,Count_Person_NotACitizen_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EE,35.8 
436,Count_Person_Citizen_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EE,30.8 
437,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EE,35.0 
438,Count_Person_ForeignWithinEU28_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EE,: u
439,Count_Person_NotACitizen_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EE,18.1 
440,Count_Person_Citizen_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EE,27.5 
441,Count_Person_ForeignOutsideEU28_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EE,18.2 
442,Count_Person_ForeignWithinEU28_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EE,: u
443,Count_Person_NotACitizen_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EE,31.4 
444,Count_Person_Citizen_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EE,30.9 
445,Count_Person_ForeignOutsideEU28_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EE,31.7 
446,Count_Person_ForeignWithinEU28_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EE,: u
447,Count_Person_NotACitizen_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EE,24.7 
448,Count_Person_Citizen_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EE,29.0 
449,Count_Person_ForeignOutsideEU28_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EE,24.9 
450,Count_Person_ForeignWithinEU28_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EE,: u
451,Count_Person_NotACitizen_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EE,27.0 
452,Count_Person_Citizen_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EE,14.7 
453,Count_Person_ForeignOutsideEU28_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EE,28.0 
454,Count_Person_ForeignWithinEU28_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EE,: u
455,Count_Person_NotACitizen_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EE,14.2 
456,Count_Person_Citizen_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EE,8.1 
457,Count_Person_ForeignOutsideEU28_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EE,15.1 
458,Count_Person_ForeignWithinEU28_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EE,: u
459,Count_Person_NotACitizen_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EE,20.6 
460,Count_Person_Citizen_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EE,11.7 
461,Count_Person_ForeignOutsideEU28_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EE,21.6 
462,Count_Person_ForeignWithinEU28_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EE,: u
463,Count_Person_NotACitizen_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EE,8.0 
464,Count_Person_Citizen_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EE,9.1 
465,Count_Person_ForeignOutsideEU28_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EE,8.3 
466,Count_Person_ForeignWithinEU28_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EE,: u
467,Count_Person_NotACitizen_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EE,4.5 
468,Count_Person_Citizen_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EE,4.6 
469,Count_Person_ForeignOutsideEU28_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EE,4.8 
470,Count_Person_ForeignWithinEU28_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EE,: u
471,Count_Person_NotACitizen_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EE,6.3 
472,Count_Person_Citizen_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EE,7.1 
473,Count_Person_ForeignOutsideEU28_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EE,6.6 
474,Count_Person_ForeignWithinEU28_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EE,: u
475,Count_Person_NotACitizen_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EE,35.1 
476,Count_Person_Citizen_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EE,23.9 
477,Count_Person_ForeignOutsideEU28_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EE,36.3 
478,Count_Person_ForeignWithinEU28_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EE,: u
479,Count_Person_NotACitizen_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EE,18.7 
480,Count_Person_Citizen_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EE,12.7 
481,Count_Person_ForeignOutsideEU28_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EE,19.9 
482,Count_Person_ForeignWithinEU28_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EE,: u
483,Count_Person_NotACitizen_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EE,26.9 
484,Count_Person_Citizen_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EE,18.9 
485,Count_Person_ForeignOutsideEU28_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EE,28.2 
486,Count_Person_ForeignWithinEU28_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EE,: u
487,Count_Person_NotACitizen_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EE,2.7 
488,Count_Person_Citizen_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EE,10.2 
489,Count_Person_ForeignOutsideEU28_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EE,2.8 
490,Count_Person_ForeignWithinEU28_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EE,: u
491,Count_Person_NotACitizen_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EE,19.1 
492,Count_Person_Citizen_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EE,30.2 
493,Count_Person_ForeignOutsideEU28_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EE,19.2 
494,Count_Person_ForeignWithinEU28_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EE,: u
495,Count_Person_NotACitizen_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EE,10.9 
496,Count_Person_Citizen_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EE,19.2 
497,Count_Person_ForeignOutsideEU28_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EE,10.9 
498,Count_Person_NotACitizen_EveryDay_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,IE,1.2 
499,Count_Person_Citizen_EveryDay_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,IE,1.2 
500,Count_Person_ForeignOutsideEU28_EveryDay_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,IE,0.8 
501,Count_Person_ForeignWithinEU28_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,IE,1.5 
502,Count_Person_NotACitizen_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,IE,2.0 
503,Count_Person_Citizen_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,IE,2.9 
504,Count_Person_ForeignOutsideEU28_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,IE,4.2 
505,Count_Person_ForeignWithinEU28_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,IE,1.4 
506,Count_Person_NotACitizen_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,IE,1.5 
507,Count_Person_Citizen_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,IE,2.0 
508,Count_Person_ForeignOutsideEU28_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,IE,2.3 
509,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,IE,15.9 
510,Count_Person_NotACitizen_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,IE,16.0 
511,Count_Person_Citizen_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,IE,12.5 
512,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,IE,16.6 
513,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,IE,7.6 
514,Count_Person_NotACitizen_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,IE,8.1 
515,Count_Person_Citizen_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,IE,9.0 
516,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,IE,9.9 
517,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,IE,12.3 
518,Count_Person_NotACitizen_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,IE,12.5 
519,Count_Person_Citizen_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,IE,10.8 
520,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,IE,13.6 
521,Count_Person_ForeignWithinEU28_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,IE,36.0 
522,Count_Person_NotACitizen_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,IE,33.3 
523,Count_Person_Citizen_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,IE,27.8 
524,Count_Person_ForeignOutsideEU28_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,IE,22.6 
525,Count_Person_ForeignWithinEU28_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,IE,37.6 
526,Count_Person_NotACitizen_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,IE,34.9 
527,Count_Person_Citizen_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,IE,24.6 
528,Count_Person_ForeignOutsideEU28_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,IE,24.6 
529,Count_Person_ForeignWithinEU28_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,IE,36.7 
530,Count_Person_NotACitizen_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,IE,34.0 
531,Count_Person_Citizen_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,IE,26.2 
532,Count_Person_ForeignOutsideEU28_EveryMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,IE,23.5 
533,Count_Person_ForeignWithinEU28_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,IE,5.0 
534,Count_Person_NotACitizen_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,IE,4.6 
535,Count_Person_Citizen_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,IE,6.1 
536,Count_Person_ForeignOutsideEU28_NotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,IE,3.0 
537,Count_Person_ForeignWithinEU28_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,IE,1.4 
538,Count_Person_NotACitizen_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,IE,1.9 
539,Count_Person_Citizen_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,IE,6.6 
540,Count_Person_ForeignOutsideEU28_NotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,IE,4.2 
541,Count_Person_ForeignWithinEU28_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,IE,3.4 
542,Count_Person_NotACitizen_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,IE,3.4 
543,Count_Person_Citizen_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,IE,6.4 
544,Count_Person_ForeignOutsideEU28_NotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,IE,3.5 
545,Count_Person_ForeignWithinEU28_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,IE,10.9 
546,Count_Person_NotACitizen_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,IE,14.4 
547,Count_Person_Citizen_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,IE,14.6 
548,Count_Person_ForeignOutsideEU28_Never_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,IE,28.9 
549,Count_Person_ForeignWithinEU28_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,IE,8.5 
550,Count_Person_NotACitizen_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,IE,14.0 
551,Count_Person_Citizen_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,IE,10.3 
552,Count_Person_ForeignOutsideEU28_Never_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,IE,35.3 
553,Count_Person_ForeignWithinEU28_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,IE,9.8 
554,Count_Person_NotACitizen_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,IE,14.2 
555,Count_Person_Citizen_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,IE,12.5 
556,Count_Person_ForeignOutsideEU28_Never_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,IE,31.8 
557,Count_Person_ForeignWithinEU28_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,IE,15.8 
558,Count_Person_NotACitizen_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,IE,19.0 
559,Count_Person_Citizen_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,IE,20.7 
560,Count_Person_ForeignOutsideEU28_NeverOrNotInTheLast12Months_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,IE,31.9 
561,Count_Person_ForeignWithinEU28_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,IE,9.8 
562,Count_Person_NotACitizen_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,IE,16.0 
563,Count_Person_Citizen_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,IE,17.0 
564,Count_Person_ForeignOutsideEU28_NeverOrNotInTheLast12Months_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,IE,39.6 
565,Count_Person_ForeignWithinEU28_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,IE,13.2 
566,Count_Person_NotACitizen_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,IE,17.7 
567,Count_Person_Citizen_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,IE,18.9 
568,Count_Person_ForeignOutsideEU28_NeverOrNotInTheLast12Months_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,IE,35.3 
569,Count_Person_ForeignWithinEU28_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,IE,31.1 
570,Count_Person_NotACitizen_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,IE,30.5 
571,Count_Person_Citizen_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,IE,37.8 
572,Count_Person_ForeignOutsideEU28_EveryWeek_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,IE,28.1 
573,Count_Person_ForeignWithinEU28_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,IE,43.5 
574,Count_Person_NotACitizen_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,IE,39.0 
575,Count_Person_Citizen_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,IE,46.5 
576,Count_Person_ForeignOutsideEU28_EveryWeek_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,IE,21.7 
577,Count_Person_ForeignWithinEU28_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,IE,36.5 
578,Count_Person_NotACitizen_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,IE,34.2 
579,Count_Person_Citizen_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,IE,42.1 
580,Count_Person_ForeignOutsideEU28_EveryWeek_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,IE,25.2 
581,Count_Person_NotACitizen_EveryDay_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EL,3.7 
582,Count_Person_Citizen_EveryDay_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EL,2.5 
583,Count_Person_ForeignOutsideEU28_EveryDay_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EL,3.0 
584,Count_Person_ForeignWithinEU28_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EL,14.5 u
585,Count_Person_NotACitizen_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EL,9.8 
586,Count_Person_Citizen_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EL,11.8 
587,Count_Person_ForeignOutsideEU28_EveryDay_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EL,8.9 
588,Count_Person_ForeignWithinEU28_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EL,9.4 
589,Count_Person_NotACitizen_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EL,6.6 
590,Count_Person_Citizen_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EL,6.9 
591,Count_Person_ForeignOutsideEU28_EveryDay_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EL,6.0 
592,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EL,15.4 u
593,Count_Person_NotACitizen_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EL,16.7 
594,Count_Person_Citizen_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EL,13.9 
595,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EL,17.1 
596,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EL,3.1 u
597,Count_Person_NotACitizen_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Male,2014,EL,5.0 
598,Count_Person_Citizen_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Male,2014,EL,9.0 
599,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Male,2014,EL,5.4 
600,Count_Person_ForeignWithinEU28_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Total,2014,EL,10.5 
601,Count_Person_NotACitizen_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Total,2014,EL,11.1 
602,Count_Person_Citizen_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Total,2014,EL,11.6 
603,Count_Person_ForeignOutsideEU28_LessThanOnceAMonth_Total_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Total,2014,EL,11.2 
604,Count_Person_ForeignWithinEU28_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Female,2014,EL,18.9 u
605,Count_Person_NotACitizen_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_NotACitizen_Female,2014,EL,20.8 
606,Count_Person_Citizen_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_Citizen_Female,2014,EL,24.8 
607,Count_Person_ForeignOutsideEU28_EveryMonth_Female_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignOutsideEU28_Female,2014,EL,21.3 
608,Count_Person_ForeignWithinEU28_EveryMonth_Male_AlcoholConsumption_AsAFractionOf_Count_Person_ForeignWithinEU28_Male,2014,EL,22.2 u
