SV,time,geo,observation
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,LV,2.8 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,LV,1.7 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,LV,4.4 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,LV,3.0 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,LV,2.6 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,LV,7.3 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,LV,5.2 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,LV,1.4 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,LV,6.5 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,LV,3.6 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,LT,8.1 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,LT,4.7 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,LT,1.3 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,LT,12.0 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,LT,5.2 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,LT,1.2 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,LT,4.9 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,LT,2.9 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,LT,1.4 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,LT,2.9 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,LT,2.1 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,LT,1.7 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,LT,3.3 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,LT,2.5 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,LT,1.5 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,LT,5.9 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,LT,3.5 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,LU,3.1 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,LU,3.5 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,LU,3.8 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,LU,8.5 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,LU,6.1 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,LU,4.6 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,LU,4.5 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,LU,4.6 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,LU,7.4 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,LU,6.0 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,LU,6.6 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,LU,8.5 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,LU,5.5 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,LU,6.7 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,LU,4.6 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,LU,5.2 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,LU,4.9 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,HU,10.1 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,HU,4.9 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,HU,0.7 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,HU,7.3 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,HU,3.7 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,HU,1.2 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,HU,5.6 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,HU,3.3 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,HU,0.6 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,HU,6.4 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,HU,3.5 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,HU,0.2 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,HU,3.3 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,HU,1.8 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,HU,0.9 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,HU,6.3 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,HU,3.4 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,MT,5.6 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,MT,3.1 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,MT,2.2 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,MT,6.0 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,MT,4.1 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,MT,3.3 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,MT,5.0 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,MT,4.1 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,MT,0.6 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,MT,3.1 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,MT,1.9 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,MT,3.4 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,MT,4.2 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,MT,3.9 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,MT,2.1 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,MT,4.8 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,MT,3.5 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,AT,1.3 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,AT,1.0 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,AT,0.7 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,AT,1.2 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,AT,0.9 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,AT,0.6 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,AT,1.1 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,AT,0.8 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,AT,0.6 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,AT,1.2 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,AT,0.9 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,AT,1.2 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,AT,0.5 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,AT,0.8 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,AT,0.7 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,AT,1.1 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,AT,0.9 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,PL,4.6 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,PL,2.5 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,PL,0.5 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,PL,3.0 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,PL,1.6 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,PL,1.0 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,PL,3.3 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,PL,2.0 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,PL,1.0 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,PL,2.4 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,PL,1.7 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,PL,2.3 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,PL,3.9 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,PL,3.1 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,PL,1.2 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,PL,3.4 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,PL,2.2 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,PT,11.4 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,PT,5.4 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,PT,1.5 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,PT,9.8 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,PT,5.2 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,PT,1.6 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,PT,8.2 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,PT,4.6 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,PT,0.7 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,PT,8.1 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,PT,4.5 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,PT,1.0 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,PT,4.7 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,PT,2.9 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,PT,1.2 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,PT,8.3 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,PT,4.5 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,RO,12.1
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,RO,6.2
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,RO,1.5
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,RO,8.2
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,RO,4.7
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,RO,0.9
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,RO,8.6
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,RO,4.7
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,RO,0.6
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,RO,6.2
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,RO,3.4
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,RO,0.1
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,RO,4.2
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,RO,2.1
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,RO,0.9
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,RO,7.7
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,RO,4.2
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,SI,6.3 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,SI,2.8 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,SI,0.4 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,SI,2.8 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,SI,1.5 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,SI,0.9 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,SI,2.8 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,SI,1.9 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,SI,0.4 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,SI,1.7 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,SI,1.1 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,SI,0.9 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,SI,1.9 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,SI,1.4 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,SI,0.6 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,SI,2.7 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,SI,1.7 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,SK,2.5 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,SK,1.3 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,SK,0.4 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,SK,2.1 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,SK,1.1 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,SK,0.2 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,SK,1.5 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,SK,0.8 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,SK,0.2 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,SK,1.3 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,SK,0.8 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,SK,0.6 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,SK,0.8 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,SK,0.7 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,SK,0.4 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,SK,1.6 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,SK,1.0 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,FI,8.6 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,FI,7.3 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,FI,3.6 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,FI,4.4 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,FI,4.0 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,FI,4.2 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,FI,5.8 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,FI,5.0 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,FI,3.6 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,FI,7.0 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,FI,5.2 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,FI,5.9 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,FI,5.5 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,FI,5.7 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,FI,4.7 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,FI,6.2 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,FI,5.4 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,SE,2.0 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,SE,2.2 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,SE,2.8 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,SE,2.0 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,SE,2.5 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,SE,2.3 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,SE,1.7 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,SE,2.1 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,SE,3.0 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,SE,2.3 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,SE,2.6 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,SE,4.2 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,SE,2.0 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,SE,2.7 
