census_location_id,TRU,columnName,Value,StatisticalVariable,Year,Region
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_OT_M,94758,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_OT_M,79724,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_OT_M,15034,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MAIN_OT_F,1988325,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MAIN_OT_F,1289396,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MAIN_OT_F,698929,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MAIN_OT_F,22314,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MAIN_OT_F,18329,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MAIN_OT_F,3985,Count_Person_ScheduleTribe_MainWorkers_OtherWorkers_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARGWORK_P,17922857,Count_Person_ScheduleTribe_MarginalWorkers,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARGWORK_P,17224936,Count_Person_ScheduleTribe_MarginalWorkers_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARGWORK_P,697921,Count_Person_ScheduleTribe_MarginalWorkers_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARGWORK_P,292242,Count_Person_ScheduleTribe_MarginalWorkers,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARGWORK_P,284954,Count_Person_ScheduleTribe_MarginalWorkers_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARGWORK_P,7288,Count_Person_ScheduleTribe_MarginalWorkers_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARGWORK_M,7213147,Count_Person_ScheduleTribe_MarginalWorkers_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARGWORK_M,6847767,Count_Person_ScheduleTribe_MarginalWorkers_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARGWORK_M,365380,Count_Person_ScheduleTribe_MarginalWorkers_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARGWORK_M,156731,Count_Person_ScheduleTribe_MarginalWorkers_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARGWORK_M,152128,Count_Person_ScheduleTribe_MarginalWorkers_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARGWORK_M,4603,Count_Person_ScheduleTribe_MarginalWorkers_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARGWORK_F,10709710,Count_Person_ScheduleTribe_MarginalWorkers_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARGWORK_F,10377169,Count_Person_ScheduleTribe_MarginalWorkers_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARGWORK_F,332541,Count_Person_ScheduleTribe_MarginalWorkers_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARGWORK_F,135511,Count_Person_ScheduleTribe_MarginalWorkers_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARGWORK_F,132826,Count_Person_ScheduleTribe_MarginalWorkers_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARGWORK_F,2685,Count_Person_ScheduleTribe_MarginalWorkers_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_CL_P,4143866,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_CL_P,4092509,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_CL_P,51357,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_CL_P,127944,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_CL_P,126126,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_CL_P,1818,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_CL_M,1709562,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_CL_M,1687593,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_CL_M,21969,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_CL_M,60091,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_CL_M,59318,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_CL_M,773,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_CL_F,2434304,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_CL_F,2404916,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_CL_F,29388,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_CL_F,67853,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_CL_F,66808,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_CL_F,1045,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_AL_P,10671770,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_AL_P,10496766,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_AL_P,175004,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_AL_P,65413,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_AL_P,64411,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_AL_P,1002,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_AL_M,3998535,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_AL_M,3922138,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_AL_M,76397,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_AL_M,47731,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_AL_M,47009,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_AL_M,722,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_AL_F,6673235,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_AL_F,6574628,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_AL_F,98607,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_AL_F,17682,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_AL_F,17402,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_AL_F,280,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_HH_P,458156,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_HH_P,427776,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_HH_P,30380,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_HH_P,10061,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_HH_P,9712,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_HH_P,349,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_HH_M,136246,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_HH_M,124592,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_HH_M,11654,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_HH_M,2967,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_HH_M,2796,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_HH_M,171,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_HH_F,321910,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_HH_F,303184,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_HH_F,18726,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_HH_F,7094,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_HH_F,6916,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_HH_F,178,Count_Person_ScheduleTribe_MarginalWorkers_HouseholdIndustries_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_OT_P,2649065,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_OT_P,2207885,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_OT_P,441180,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_OT_P,88824,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_OT_P,84705,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_OT_P,4119,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_OT_M,1368804,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_OT_M,1113444,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_OT_M,255360,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_OT_M,45942,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_OT_M,43005,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_OT_M,2937,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_OT_F,1280261,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_OT_F,1094441,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_OT_F,185820,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_OT_F,42882,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_OT_F,41700,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_OT_F,1182,Count_Person_ScheduleTribe_MarginalWorkers_OtherWorkers_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARGWORK_3_6_P,14494739,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARGWORK_3_6_P,13926456,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARGWORK_3_6_P,568283,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARGWORK_3_6_P,201829,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARGWORK_3_6_P,196051,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARGWORK_3_6_P,5778,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARGWORK_3_6_M,5857705,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARGWORK_3_6_M,5557548,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARGWORK_3_6_M,300157,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARGWORK_3_6_M,112615,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARGWORK_3_6_M,108883,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARGWORK_3_6_M,3732,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARGWORK_3_6_F,8637034,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARGWORK_3_6_F,8368908,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARGWORK_3_6_F,268126,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARGWORK_3_6_F,89214,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARGWORK_3_6_F,87168,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARGWORK_3_6_F,2046,Count_Person_ScheduleTribe_MarginalWorkers_Worked3To6Months_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_CL_3_6_P,3279006,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_CL_3_6_P,3238722,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_CL_3_6_P,40284,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_CL_3_6_P,87316,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_CL_3_6_P,85946,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_CL_3_6_P,1370,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_CL_3_6_M,1338649,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_CL_3_6_M,1321108,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_CL_3_6_M,17541,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_CL_3_6_M,42480,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_CL_3_6_M,41849,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_CL_3_6_M,631,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_CL_3_6_F,1940357,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_CL_3_6_F,1917614,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_CL_3_6_F,22743,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_CL_3_6_F,44836,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_CL_3_6_F,44097,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Rural_Female,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_CL_3_6_F,739,Count_Person_ScheduleTribe_MarginalWorkers_Cultivators_Worked3To6Months_Urban_Female,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_AL_3_6_P,8856665,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_AL_3_6_P,8715448,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Rural,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_AL_3_6_P,141217,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Urban,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_AL_3_6_P,46412,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_AL_3_6_P,45783,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Rural,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_AL_3_6_P,629,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Urban,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_AL_3_6_M,3338482,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_AL_3_6_M,3275983,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Rural_Male,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_AL_3_6_M,62499,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Urban_Male,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_AL_3_6_M,35070,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Rural,MARG_AL_3_6_M,34601,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Rural_Male,2011,dcid:wikidataId/Q66278313
COI2011-01-000-00000-000000-0000-000000,Urban,MARG_AL_3_6_M,469,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Urban_Male,2011,dcid:wikidataId/Q66278313
COI2011-00-000-00000-000000-0000-000000,Total,MARG_AL_3_6_F,5518183,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Rural,MARG_AL_3_6_F,5439465,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Rural_Female,2011,dcid:country/IND
COI2011-00-000-00000-000000-0000-000000,Urban,MARG_AL_3_6_F,78718,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Urban_Female,2011,dcid:country/IND
COI2011-01-000-00000-000000-0000-000000,Total,MARG_AL_3_6_F,11342,Count_Person_ScheduleTribe_MarginalWorkers_AgriculturalLabourers_Worked3To6Months_Female,2011,dcid:wikidataId/Q66278313
