observationDate,observationAbout,value,variableMeasured
2018,country/USA,72.6,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2018,country/USA,114332,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,77874,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2018,country/USA,68.1,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2018,country/USA,92798,dcid:Count_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2018,country/USA,62721,dcid:Count_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Received
2018,country/USA,67.6,dcid:Percent_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Graduation
2018,country/USA,8281,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2018,country/USA,6241,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2018,country/USA,75.4,dcid:Percent_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2018,country/USA,3441,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,2440,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2018,country/USA,70.9,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2018,country/USA,81076,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,54040,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2018,country/USA,66.7,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2018,country/USA,11360,dcid:Count_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2018,country/USA,8629,dcid:Count_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Received
2018,country/USA,76,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Graduation
2018,country/USA,733,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2018,country/USA,587,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2018,country/USA,80.1,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2018,country/USA,342,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,282,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2018,country/USA,82.5,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2018,country/USA,10285,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,7760,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2018,country/USA,75.4,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2018,country/USA,33246,dcid:Count_Student_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2018,country/USA,22885,dcid:Count_Student_InstitutionAll_LessThanTwoYearInstitution_Received
2018,country/USA,68.8,dcid:Percent_Student_InstitutionAll_LessThanTwoYearInstitution_Graduation
2018,country/USA,8249,dcid:Count_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2018,country/USA,5318,dcid:Count_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2018,country/USA,64.5,dcid:Percent_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2018,country/USA,2026,dcid:Count_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,1493,dcid:Count_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2018,country/USA,73.7,dcid:Percent_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2018,country/USA,22971,dcid:Count_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2018,country/USA,16074,dcid:Count_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2018,country/USA,70,dcid:Percent_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
