statvar,dcid
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_CerebrovascularDiseases_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_HispanicOrLatino_Female_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_HispanicOrLatino_Female_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_HispanicOrLatino_Female_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_HispanicOrLatino_Male_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_HispanicOrLatino_Male_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_HispanicOrLatino_Male_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_AmericanIndianOrAlaskaNative_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_AmericanIndianOrAlaskaNative,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_AmericanIndianOrAlaskaNative
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_AmericanIndianOrAlaskaNative_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_AmericanIndianOrAlaskaNative,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_AmericanIndianOrAlaskaNative
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLiverDiseaseAndCirrhosis_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_HispanicOrLatino_Female_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_HispanicOrLatino_Female_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_HispanicOrLatino_Female_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_HispanicOrLatino_Male_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_HispanicOrLatino_Male_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_HispanicOrLatino_Male_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_ChronicLowerRespiratoryDisease_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_DiabetesMellitus_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Rural_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Rural_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Rural_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_AmericanIndianOrAlaskaNative_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_AmericanIndianOrAlaskaNative,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_AmericanIndianOrAlaskaNative
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Rural_AmericanIndianOrAlaskaNative_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Rural_AmericanIndianOrAlaskaNative,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Rural_AmericanIndianOrAlaskaNative
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Rural_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_AmericanIndianOrAlaskaNative_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_AmericanIndianOrAlaskaNative,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_AmericanIndianOrAlaskaNative
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HeartDisease_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HomicideAndLegalIntervention_HispanicOrLatino_Female_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HomicideAndLegalIntervention_HispanicOrLatino_Female_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HomicideAndLegalIntervention_HispanicOrLatino_Female_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HomicideAndLegalIntervention_HispanicOrLatino_Male_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HomicideAndLegalIntervention_HispanicOrLatino_Male_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HomicideAndLegalIntervention_HispanicOrLatino_Male_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_HomicideAndLegalIntervention_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_KidneyDiseaseNephritisAndNephrosis_HispanicOrLatino_Female_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_KidneyDiseaseNephritisAndNephrosis_HispanicOrLatino_Female_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_KidneyDiseaseNephritisAndNephrosis_HispanicOrLatino_Female_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_KidneyDiseaseNephritisAndNephrosis_HispanicOrLatino_Male_Urban_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_KidneyDiseaseNephritisAndNephrosis_HispanicOrLatino_Male_Urban,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_KidneyDiseaseNephritisAndNephrosis_HispanicOrLatino_Male_Urban
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Female_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Female_Urban_BlackOrAfricanAmericanAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Rural_White_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Rural_White,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Rural_White
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Urban_AsianAndNativeHawaiianOrOtherPacificIslanderAlone
AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityEvent_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone_AsAFractionOf_AgeAdjusted_ConfidenceIntervalLowerLimit_Person_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone,AgeAdjusted_ConfidenceIntervalLowerLimit_MortalityRate_40To64Years_KidneyDiseaseNephritisAndNephrosis_NotHispanicOrLatino_Male_Urban_BlackOrAfricanAmericanAlone
