StateName,DistrictName,StationName,WaterStationLatitude,WaterStationLongitude,DistrictCode,dcid,WaterSource
Maharashtra,Satara,Warunji,17.26666667,74.16666667,494,india_wris/494_Warunji,dcs:SurfaceWater
Maharashtra,Solapur,Takli,17.43055556,75.85,496,india_wris/496_Takli,dcs:SurfaceWater
Maharashtra,Solapur,Wadakbal,17.53333333,75.88333333,496,india_wris/496_Wadakbal,dcs:SurfaceWater
Maharashtra,Thane,Badlapur,19.16222222,73.25444444,497,india_wris/497_Badlapur,dcs:SurfaceWater
Maharashtra,Thane,Durvesh,19.7125,72.93055556,497,india_wris/497_Durvesh,dcs:SurfaceWater
Maharashtra,Wardha,Hivra,20.54777778,78.325,498,india_wris/498_Hivra,dcs:SurfaceWater
Maharashtra,Wardha,Nandgaon,20.53333333,78.82583333,498,india_wris/498_Nandgaon,dcs:SurfaceWater
Maharashtra,Yavatmal,P.G. Bridge,19.8175,78.57777778,500,india_wris/500_PGBridge,dcs:SurfaceWater
Meghalaya,East Khasi Hills,Therriaghat,25.18,91.76777778,274,india_wris/274_Therriaghat,dcs:SurfaceWater
Meghalaya,Ri Bhoi,Byrnihat,26.04034722,91.86588056,276,india_wris/276_Byrnihat,dcs:SurfaceWater
Meghalaya,South Garo Hills,Dimapara,25.23083333,90.25,277,india_wris/277_Dimapara,dcs:SurfaceWater
Meghalaya,South Garo Hills,Sibbari,25.18055556,90.50833333,277,india_wris/277_Sibbari,dcs:SurfaceWater
Meghalaya,West Jaintia Hills,Kharkhana,25.15833333,92.21444444,275,india_wris/275_Kharkhana,dcs:SurfaceWater
Mizoram,Aizawl,Sairang,23.80777778,92.64611111,261,india_wris/261_Sairang,dcs:SurfaceWater
Mizoram,Aizawl,Turial,23.71944444,92.79972222,261,india_wris/261_Turial,dcs:SurfaceWater
Odisha,Anugul,Talcher,20.91888889,85.24027778,344,india_wris/344_Talcher,dcs:SurfaceWater
Odisha,Anugul,Tikarpara,20.59944444,84.78166667,344,india_wris/344_Tikarpara,dcs:SurfaceWater
Odisha,Balangir,Kesinga,20.28583056,83.22133333,345,india_wris/345_Kesinga,dcs:SurfaceWater
Odisha,Balangir,Salebhata,20.98333333,83.53944444,345,india_wris/345_Salebhata,dcs:SurfaceWater
Odisha,Baleshwar,Govindapur (Nh5 Road Bridge),21.54861111,86.91805556,346,india_wris/346_GovindapurNh5RoadBridge,dcs:SurfaceWater
Odisha,Boudh,Kantamal,20.65833333,83.73206944,349,india_wris/349_Kantamal,dcs:SurfaceWater
Odisha,Gajapati,Kashinagar,18.85777778,83.86138889,353,india_wris/353_Kashinagar,dcs:SurfaceWater
Odisha,Gajapati,Mahendragarh,19.22305556,84.26444444,353,india_wris/353_Mahendragarh,dcs:SurfaceWater
Odisha,Ganjam,Purushottampur,19.505,84.86555556,354,india_wris/354_Purushottampur,dcs:SurfaceWater
Odisha,Jajapur,Jenapur,20.87916667,86.01444444,356,india_wris/356_Jenapur,dcs:SurfaceWater
Odisha,Kendujhar,Anandapur,21.21055556,86.11972222,361,india_wris/361_Anandapur,dcs:SurfaceWater
Odisha,Kendujhar,Champua,22.06916667,85.67083333,361,india_wris/361_Champua,dcs:SurfaceWater
Odisha,Nabarangpur,Nowrangpur,19.22666667,82.54,366,india_wris/366_Nowrangpur,dcs:SurfaceWater
Odisha,Rayagada,Gunupur,19.09222222,83.81277778,370,india_wris/370_Gunupur,dcs:SurfaceWater
Odisha,Sundargarh,Gomlai,21.835,84.9075,373,india_wris/373_Gomlai,dcs:SurfaceWater
Odisha,Sundargarh,Jarikela,22.32583333,85.07972222,373,india_wris/373_Jarikela,dcs:SurfaceWater
Odisha,Sundargarh,Sundergarh,22.10972222,84.03,373,india_wris/373_Sundergarh,dcs:SurfaceWater
Puducherry,Karaikal,Nallathur,11.00222222,79.75027778,598,india_wris/598_Nallathur,dcs:SurfaceWater
Puducherry,Pondicherry,Kumarapalayam,11.98333333,79.68055556,600,india_wris/600_Kumarapalayam,dcs:SurfaceWater
Rajasthan,Chittorgarh,Chittorgarh,24.83333333,74.63333333,095,india_wris/095_Chittorgarh,dcs:SurfaceWater
Rajasthan,Dungarpur,Paderdibadi,23.75944444,74.13222222,099,india_wris/099_Paderdibadi,dcs:SurfaceWater
Rajasthan,Dungarpur,Rangeli,23.87277778,74.22361111,099,india_wris/099_Rangeli,dcs:SurfaceWater
Rajasthan,Jhalawar,Aklera,24.41666667,76.58333333,105,india_wris/105_Aklera,dcs:SurfaceWater
Rajasthan,Kota,Barod,25.38333333,76.33333333,109,india_wris/109_Barod,dcs:SurfaceWater
Rajasthan,Kota,Khatoli,25.68333333,76.48333333,109,india_wris/109_Khatoli,dcs:SurfaceWater
Rajasthan,Kota,Sangod,24.96666667,76.28333333,109,india_wris/109_Sangod,dcs:SurfaceWater
Rajasthan,Sawai Madhopur,Baranwada,26.0,76.66666667,113,india_wris/113_Baranwada,dcs:SurfaceWater
Rajasthan,Tonk,Tonk,26.2,75.58333333,116,india_wris/116_Tonk,dcs:SurfaceWater
StateName,DistrictName,StationName,SurfaceWaterStationLatitude,SurfaceWaterStationLongitude,DistrictCode,dcid,dcs:SurfaceWater
Tamil Nadu,Coimbatore,Ambarampalayam,10.63138889,76.94611111,569,india_wris/569_Ambarampalayam,dcs:SurfaceWater
Tamil Nadu,Coimbatore,Gandhavayal,11.37416667,76.99222222,569,india_wris/569_Gandhavayal,dcs:SurfaceWater
Tamil Nadu,Coimbatore,Nellithurai,11.28777778,76.89111111,569,india_wris/569_Nellithurai,dcs:SurfaceWater
Tamil Nadu,Cuddalore,Kudalaiyathur,11.42222222,79.47083333,570,india_wris/570_Kudalaiyathur,dcs:SurfaceWater
Tamil Nadu,Dharmapuri,Hogenakkal,12.12111111,77.78194444,571,india_wris/571_Hogenakkal,dcs:SurfaceWater
Tamil Nadu,Dharmapuri,Thoppur,11.93833333,78.05722222,571,india_wris/571_Thoppur,dcs:SurfaceWater
Tamil Nadu,Erode,Elunuthimangalam,11.03166667,77.8875,573,india_wris/573_Elunuthimangalam,dcs:SurfaceWater
Tamil Nadu,Erode,Savandapur,11.52138889,77.51,573,india_wris/573_Savandapur,dcs:SurfaceWater
Tamil Nadu,Erode,Thengumarahada,11.57277778,76.91916667,573,india_wris/573_Thengumarahada,dcs:SurfaceWater
Tamil Nadu,Erode,Urachikottai,11.47777778,77.7,573,india_wris/573_Urachikottai,dcs:SurfaceWater
Tamil Nadu,Kanchipuram,Chengalpet,12.65,79.94722222,574,india_wris/574_Chengalpet,dcs:SurfaceWater
Tamil Nadu,Kanchipuram,Magaral,12.70944444,79.74916667,574,india_wris/574_Magaral,dcs:SurfaceWater
Tamil Nadu,Kanniyakumari,Ashramam,8.159166666,77.45888889,575,india_wris/575_Ashramam,dcs:SurfaceWater
Tamil Nadu,Kanniyakumari,Kuzhithurai,8.305833333,77.19722222,575,india_wris/575_Kuzhithurai,dcs:SurfaceWater
Tamil Nadu,Karur,Musiri,10.935,78.435,576,india_wris/576_Musiri,dcs:SurfaceWater
Tamil Nadu,Karur,Nallamaranpatty,10.88083333,77.98472222,576,india_wris/576_Nallamaranpatty,dcs:SurfaceWater
Tamil Nadu,Krishnagiri,Gummanur,12.555,78.13833333,577,india_wris/577_Gummanur,dcs:SurfaceWater
Tamil Nadu,Krishnagiri,Singasadanapalli,12.86694444,77.84083333,577,india_wris/577_Singasadanapalli,dcs:SurfaceWater
Tamil Nadu,Nagapattinam,Gopurajapuram,10.85138889,79.8,579,india_wris/579_Gopurajapuram,dcs:SurfaceWater
Tamil Nadu,Nagapattinam,Porakudi,10.90388889,79.70722222,579,india_wris/579_Porakudi,dcs:SurfaceWater
Tamil Nadu,Namakkal,Kodumudi,11.08111111,77.89027778,580,india_wris/580_Kodumudi,dcs:SurfaceWater
Tamil Nadu,Ramanathapuram,Paramakudi,9.553333333,78.58638889,583,india_wris/583_Paramakudi,dcs:SurfaceWater
Tamil Nadu,Salem,Thevur,11.52722222,77.75083333,584,india_wris/584_Thevur,dcs:SurfaceWater
Tamil Nadu,Theni,Ambasamudram,9.925555555,77.51166667,588,india_wris/588_Ambasamudram,dcs:SurfaceWater
Tamil Nadu,Theni,Theni,10.00111111,77.485,588,india_wris/588_Theni,dcs:SurfaceWater
Tamil Nadu,Theni,Vaigai Dam,10.07611111,77.66833333,588,india_wris/588_VaigaiDam,dcs:SurfaceWater
Tamil Nadu,Thiruvarur,Annavasal,10.975,79.75375,590,india_wris/590_Annavasal,dcs:SurfaceWater
Tamil Nadu,Thiruvarur,Menangudi,10.94888889,79.70388889,590,india_wris/590_Menangudi,dcs:SurfaceWater
Tamil Nadu,Thiruvarur,Peralam,10.96631944,79.66125,590,india_wris/590_Peralam,dcs:SurfaceWater
Tamil Nadu,Thiruvarur,Thengudi,10.91666667,79.63888889,590,india_wris/590_Thengudi,dcs:SurfaceWater
Tamil Nadu,Tirunelveli,A.P.Puram,8.901388889,77.64861111,592,india_wris/592_APPuram,dcs:SurfaceWater
Tamil Nadu,Tuticorin,Murappanadu,8.714444444,77.835,594,india_wris/594_Murappanadu,dcs:SurfaceWater
Tamil Nadu,Vellore,Arcot,12.91388889,79.33333333,595,india_wris/595_Arcot,dcs:SurfaceWater
Tamil Nadu,Vellore,Avarankuppam,12.68416667,78.53944444,595,india_wris/595_Avarankuppam,dcs:SurfaceWater
Tamil Nadu,Villupuram,Vazhavachanur,12.06583333,78.97805556,596,india_wris/596_Vazhavachanur,dcs:SurfaceWater
Tamil Nadu,Villupuram,Villupuram,11.87055556,79.45944444,596,india_wris/596_Villupuram,dcs:SurfaceWater
Tamil Nadu,Virudhunagar,Irrukkankudi,9.324166667,77.99055556,597,india_wris/597_Irrukkankudi,dcs:SurfaceWater
Telangana,Adilabad,Bhatpalli,19.33055556,79.50388889,501,india_wris/501_Bhatpalli,dcs:SurfaceWater
Telangana,Bhadradri Kothagudem,Bhadrachalam,17.66583333,80.88388889,690,india_wris/690_Bhadrachalam,dcs:SurfaceWater
Telangana,Khammam,Konta,17.8,81.38333333,509,india_wris/509_Konta,dcs:SurfaceWater
Telangana,Khammam,Madhira,16.91805556,80.35888889,509,india_wris/509_Madhira,dcs:SurfaceWater
Telangana,Mahabubnagar,Bawapuram,15.8825,77.95722222,512,india_wris/512_Bawapuram,dcs:SurfaceWater
Telangana,Mahabubnagar,K. Agraharam,16.25777778,77.84027778,512,india_wris/512_KAgraharam,dcs:SurfaceWater
Telangana,Mancherial,Mancherial,18.85027778,79.44444444,684,india_wris/684_Mancherial,dcs:SurfaceWater
Telangana,Nalgonda,Dameracherla,16.73916667,79.66972222,514,india_wris/514_Dameracherla,dcs:SurfaceWater
Telangana,Nalgonda,Halia,16.79027778,79.33861111,514,india_wris/514_Halia,dcs:SurfaceWater
Telangana,Nizamabad,Gandlapet,17.0,80.0,516,india_wris/516_Gandlapet,dcs:SurfaceWater
Telangana,Warangal Rural,Perur,18.55,80.36666667,522,india_wris/522_Perur,dcs:SurfaceWater
Telangana,Warangal Rural,Sangam,17.6,80.81666667,522,india_wris/522_Sangam,dcs:SurfaceWater
The Dadra And Nagar Haveli And Daman And Diu,Daman,Pingalwada,20.41138889,72.83638889,463,india_wris/463_Pingalwada,dcs:SurfaceWater
Tripura,Dhalai,Kamalpur Gds Site,24.18888889,91.83083333,269,india_wris/269_KamalpurGdsSite,dcs:SurfaceWater
Tripura,Khowai,Khowai,24.07888889,91.59194444,652,india_wris/652_Khowai,dcs:SurfaceWater
Tripura,Sepahijala,Sonamura,23.4875,91.27222222,653,india_wris/653_Sonamura,dcs:SurfaceWater
Tripura,South Tripura,Belonia,23.25055556,91.4625,271,india_wris/271_Belonia,dcs:SurfaceWater
Tripura,South Tripura,Nutanbazar Gd Site,23.42666667,91.7525,271,india_wris/271_NutanbazarGdSite,dcs:SurfaceWater
Tripura,Unakoti,Kailashahar,24.325,92.00833333,655,india_wris/655_Kailashahar,dcs:SurfaceWater
Tripura,Unakoti,Kailashahar Gdsq Site,24.32166667,92.01,655,india_wris/655_KailashaharGdsqSite,dcs:SurfaceWater
Tripura,Unakoti,Kumarghat Gd Site,24.20472222,92.02722222,655,india_wris/655_KumarghatGdSite,dcs:SurfaceWater
Tripura,West Tripura,Gajaraia,23.64555556,91.24833333,272,india_wris/272_Gajaraia,dcs:SurfaceWater
Tripura,West Tripura,Haora,23.82277778,91.27055556,272,india_wris/272_Haora,dcs:SurfaceWater
Uttarakhand,Chamoli,Karnprayag Confluence D/S,30.26388889,79.2175,047,india_wris/047_KarnprayagConfluenceDS,dcs:SurfaceWater
Uttarakhand,Chamoli,Karnprayag U/S,30.25222222,79.2225,047,india_wris/047_KarnprayagUS,dcs:SurfaceWater
Uttarakhand,Champawat,Ghat,29.5,80.11666667,048,india_wris/048_Ghat,dcs:SurfaceWater
Uttarakhand,Champawat,Pancheshwar,29.42333333,80.24416667,048,india_wris/048_Pancheshwar,dcs:SurfaceWater
Uttarakhand,Dehradun,Haridwar D/S,29.96277778,78.17305556,049,india_wris/049_HaridwarDS,dcs:SurfaceWater
Uttarakhand,Dehradun,Haridwar U/S,29.9675,78.17638889,049,india_wris/049_HaridwarUS,dcs:SurfaceWater
Uttarakhand,Dehradun,Rishikesh D/S,30.07583333,78.28694444,049,india_wris/049_RishikeshDS,dcs:SurfaceWater
Uttarakhand,Dehradun,Rishikesh U/S,30.07583333,78.28694444,049,india_wris/049_RishikeshUS,dcs:SurfaceWater
Uttarakhand,Dehradun,Tuini (Tons),30.93972222,77.85666667,049,india_wris/049_TuiniTons,dcs:SurfaceWater
Uttarakhand,Haridwar,Haridwar,29.97564444,78.18751389,050,india_wris/050_Haridwar,dcs:SurfaceWater
Uttarakhand,Haridwar,Roorkee D/S,29.88027778,77.8975,050,india_wris/050_RoorkeeDS,dcs:SurfaceWater
Uttarakhand,Haridwar,Roorkee U/S,29.88638889,77.89083333,050,india_wris/050_RoorkeeUS,dcs:SurfaceWater
Uttarakhand,Pauri Garhwal,Deoprayag (G),30.13527778,78.59694444,052,india_wris/052_DeoprayagG,dcs:SurfaceWater
Uttarakhand,Pauri Garhwal,Kirtinagar D/S,30.22888889,78.72972222,052,india_wris/052_KirtinagarDS,dcs:SurfaceWater
Uttarakhand,Pauri Garhwal,Rishikesh,30.10293333,78.30388333,052,india_wris/052_Rishikesh,dcs:SurfaceWater
Uttarakhand,Pauri Garhwal,Rudraprayag (A),30.28792778,78.9842,052,india_wris/052_RudraprayagA,dcs:SurfaceWater
Uttarakhand,Pauri Garhwal,Satpuli D/S,29.9375,78.70222222,052,india_wris/052_SatpuliDS,dcs:SurfaceWater
Uttarakhand,Pauri Garhwal,Satpuli U/S,29.91888889,78.70722222,052,india_wris/052_SatpuliUS,dcs:SurfaceWater
Uttarakhand,Pauri Garhwal,Srinagar,30.22683056,78.78596944,052,india_wris/052_Srinagar,dcs:SurfaceWater
Uttarakhand,Pithoragarh,Bangapani (Munsyari),29.95944444,80.30416667,053,india_wris/053_BangapaniMunsyari,dcs:SurfaceWater
Uttarakhand,Rudra Prayag,Augustmuni D/S,30.39222222,79.02194444,054,india_wris/054_AugustmuniDS,dcs:SurfaceWater
Uttarakhand,Rudra Prayag,Augustmuni U/S,30.41666667,79.04166667,054,india_wris/054_AugustmuniUS,dcs:SurfaceWater
Uttarakhand,Tehri Garhwal,Kirtinagar U/S,30.22972222,78.76694444,055,india_wris/055_KirtinagarUS,dcs:SurfaceWater
Uttarakhand,Tehri Garhwal,Koteshwar,30.26277778,78.50055556,055,india_wris/055_Koteshwar,dcs:SurfaceWater
Uttarakhand,Uttar Kashi,Uttarkashi,30.72833333,78.44583333,057,india_wris/057_Uttarkashi,dcs:SurfaceWater
Uttar Pradesh,Agra,Agra(J.B.),27.26666667,78.03333333,118,india_wris/118_AgraJB,dcs:SurfaceWater
Uttar Pradesh,Agra,Agra(Poiyaghat),27.26666667,78.03333333,118,india_wris/118_AgraPoiyaghat,dcs:SurfaceWater
Uttar Pradesh,Ambedkar Nagar,Akbarpur,26.43333333,82.53333333,121,india_wris/121_Akbarpur,dcs:SurfaceWater
Uttar Pradesh,Amroha,Garhmukteshwar,28.77074,78.14232,154,india_wris/154_Garhmukteshwar,dcs:SurfaceWater
Uttar Pradesh,Auraiya,Auraiya,26.43333333,79.41666667,122,india_wris/122_Auraiya,dcs:SurfaceWater
Uttar Pradesh,Ayodhya,Ayodhya,26.78333333,82.2,140,india_wris/140_Ayodhya,dcs:SurfaceWater
Uttar Pradesh,Bahraich,B.K.Ghat,28.25,81.1,125,india_wris/125_BKGhat,dcs:SurfaceWater
Uttar Pradesh,Bahraich,Elginbridge,27.08333333,81.48333333,125,india_wris/125_Elginbridge,dcs:SurfaceWater
Uttar Pradesh,Balrampur,Balrampur,27.45,82.21666667,127,india_wris/127_Balrampur,dcs:SurfaceWater
Uttar Pradesh,Banda,Banda,25.48333333,80.31666667,128,india_wris/128_Banda,dcs:SurfaceWater
Uttar Pradesh,Bareilly,Bareilly,28.2952,79.36935,130,india_wris/130_Bareilly,dcs:SurfaceWater
Uttar Pradesh,Basti,Basti,26.76666667,82.7,131,india_wris/131_Basti,dcs:SurfaceWater
Uttar Pradesh,Budaun,Kachhlabridge,27.93267,78.86328,133,india_wris/133_Kachhlabridge,dcs:SurfaceWater
Uttar Pradesh,Chandauli,Narhan,25.20916667,83.32666667,135,india_wris/135_Narhan,dcs:SurfaceWater
Uttar Pradesh,Chitrakoot,Regauli,26.76666667,83.3,136,india_wris/136_Regauli,dcs:SurfaceWater
Uttar Pradesh,Deoria,Turtipar,26.16666667,83.88333333,137,india_wris/137_Turtipar,dcs:SurfaceWater
Uttar Pradesh,Etawah,Etawah,26.75,78.98333333,139,india_wris/139_Etawah,dcs:SurfaceWater
Uttar Pradesh,Etawah,Udi,26.71666667,78.93333333,139,india_wris/139_Udi,dcs:SurfaceWater
Uttar Pradesh,Farrukhabad,Dabri,27.49725,79.36935,141,india_wris/141_Dabri,dcs:SurfaceWater
Uttar Pradesh,Farrukhabad,Fatehgarh,27.39902,79.6266,141,india_wris/141_Fatehgarh,dcs:SurfaceWater
Uttar Pradesh,Fatehpur,Bhitaura,26.047,80.87241,142,india_wris/142_Bhitaura,dcs:SurfaceWater
Uttar Pradesh,Fatehpur,Kora-Old,26.11666667,80.41666667,142,india_wris/142_KoraOld,dcs:SurfaceWater
Uttar Pradesh,Ghazipur,Ghazipur (Jamalpur Bridge),25.58545556,83.60672778,146,india_wris/146_GhazipurJamalpurBridge,dcs:SurfaceWater
Uttar Pradesh,Gonda,Mohna,28.66666667,77.46666667,147,india_wris/147_Mohna,dcs:SurfaceWater
Uttar Pradesh,Gorakhpur,Birdghat,26.76666667,83.35,148,india_wris/148_Birdghat,dcs:SurfaceWater
Uttar Pradesh,Hamirpur,Hamirpur,25.95,80.15,149,india_wris/149_Hamirpur,dcs:SurfaceWater
Uttar Pradesh,Hamirpur,Mohana,25.71666667,79.38333333,149,india_wris/149_Mohana,dcs:SurfaceWater
Uttar Pradesh,Hamirpur,Shahijina,25.95,80.15,149,india_wris/149_Shahijina,dcs:SurfaceWater
Uttar Pradesh,Hardoi,Ankinghat,26.92766,80.04271,150,india_wris/150_Ankinghat,dcs:SurfaceWater
Uttar Pradesh,Jaunpur,Jaunpur,25.75,82.61666667,152,india_wris/152_Jaunpur,dcs:SurfaceWater
Uttar Pradesh,Jaunpur,Jaunpur (Mg Marg Bridge),25.74417222,82.69008889,152,india_wris/152_JaunpurMgMargBridge,dcs:SurfaceWater
Uttar Pradesh,Jaunpur,Maighat,25.63333333,82.85,152,india_wris/152_Maighat,dcs:SurfaceWater
Uttar Pradesh,Kanpur Nagar,Kanpur,26.46948,80.37562,157,india_wris/157_Kanpur,dcs:SurfaceWater
Uttar Pradesh,Kaushambi,Pratappur,25.36666667,81.66666667,158,india_wris/158_Pratappur,dcs:SurfaceWater
Uttar Pradesh,Kaushambi,Rajapur,25.4,81.18333333,158,india_wris/158_Rajapur,dcs:SurfaceWater
Uttar Pradesh,Kaushambi,Shahjadpur,25.66666667,81.41666667,158,india_wris/158_Shahjadpur,dcs:SurfaceWater
Uttar Pradesh,Kheri,Paliakalan,28.38333333,80.55,159,india_wris/159_Paliakalan,dcs:SurfaceWater
Uttar Pradesh,Lalitpur,Rajghat,24.83333333,78.2,161,india_wris/161_Rajghat,dcs:SurfaceWater
Uttar Pradesh,Lucknow,Lucknow (Hanuman Setu),26.86147,80.94656,162,india_wris/162_LucknowHanumanSetu,dcs:SurfaceWater
Uttar Pradesh,Mainpuri,Bewar,27.23577,79.32977,166,india_wris/166_Bewar,dcs:SurfaceWater
Uttar Pradesh,Mathura,Mathura (Gokul Barrage),27.43333333,77.73333333,167,india_wris/167_MathuraGokulBarrage,dcs:SurfaceWater
Uttar Pradesh,Mathura,Mathura (Prayag Ghat),27.5,77.71666667,167,india_wris/167_MathuraPrayagGhat,dcs:SurfaceWater
Uttar Pradesh,Meerut,Galeta,29.07555556,77.47833333,169,india_wris/169_Galeta,dcs:SurfaceWater
Uttar Pradesh,Mirzapur,Mirzapur,25.15,82.53333333,170,india_wris/170_Mirzapur,dcs:SurfaceWater
Uttar Pradesh,Moradabad,Gagan Moradabad,28.82159,78.71962,171,india_wris/171_GaganMoradabad,dcs:SurfaceWater
Uttar Pradesh,Moradabad,Moradabad,28.82666667,78.80111111,171,india_wris/171_Moradabad,dcs:SurfaceWater
Uttar Pradesh,Muzaffarnagar,Mawi,29.38527778,77.165,172,india_wris/172_Mawi,dcs:SurfaceWater
Uttar Pradesh,Pilibhit,Kabir Ganj,28.50194444,80.37944444,173,india_wris/173_KabirGanj,dcs:SurfaceWater
Uttar Pradesh,Pratapgarh,Pratapgarh,25.93333333,82.0,174,india_wris/174_Pratapgarh,dcs:SurfaceWater
Uttar Pradesh,Prayagraj,Allahabad,25.4,81.91666667,120,india_wris/120_Allahabad,dcs:SurfaceWater
Uttar Pradesh,Prayagraj,Meja Road,25.23333333,82.03333333,120,india_wris/120_MejaRoad,dcs:SurfaceWater
Uttar Pradesh,Prayagraj,Shastri Bridge,25.4366,81.88918056,120,india_wris/120_ShastriBridge,dcs:SurfaceWater
Uttar Pradesh,Rampur,Rampur,28.786843,78.986678,176,india_wris/176_Rampur,dcs:SurfaceWater
Uttar Pradesh,Saharanpur,Kalanaur,30.06805556,77.36444444,177,india_wris/177_Kalanaur,dcs:SurfaceWater
Uttar Pradesh,Shravasti,Bhinga,27.66666667,81.85,181,india_wris/181_Bhinga,dcs:SurfaceWater
Uttar Pradesh,Siddharth Nagar,Bansi,27.18333333,82.96666667,182,india_wris/182_Bansi,dcs:SurfaceWater
Uttar Pradesh,Siddharth Nagar,Biskohar,27.37944444,82.55194444,182,india_wris/182_Biskohar,dcs:SurfaceWater
Uttar Pradesh,Siddharth Nagar,Chandradeepghat,27.13333333,82.55,182,india_wris/182_Chandradeepghat,dcs:SurfaceWater
Uttar Pradesh,Sitapur,Neemsar,27.34579,80.48034,183,india_wris/183_Neemsar,dcs:SurfaceWater
Uttar Pradesh,Sonbhadra,Chopan,24.53333333,83.05,184,india_wris/184_Chopan,dcs:SurfaceWater
Uttar Pradesh,Sonbhadra,Dudhhi,24.22722222,83.27472222,184,india_wris/184_Dudhhi,dcs:SurfaceWater
Uttar Pradesh,Sultanpur,Sultanpur,26.28333333,82.13333333,185,india_wris/185_Sultanpur,dcs:SurfaceWater
Uttar Pradesh,Varanasi,Baluaghat,25.42081389,83.18372222,187,india_wris/187_Baluaghat,dcs:SurfaceWater
Uttar Pradesh,Varanasi,Varanasi,25.31666667,83.03333333,187,india_wris/187_Varanasi,dcs:SurfaceWater
Uttar Pradesh,Varanasi,V S Bridge,25.25519167,83.02541389,187,india_wris/187_VSBridge,dcs:SurfaceWater
West Bengal,Birbhum,Tilpara Mihirlal Barrage,23.93333333,87.55,307,india_wris/307_TilparaMihirlalBarrage,dcs:SurfaceWater
West Bengal,Maldah,Englishbazar,24.99472222,88.14916667,316,india_wris/316_Englishbazar,dcs:SurfaceWater
West Bengal,Murshidabad,Berhampore,24.09111111,88.24305556,319,india_wris/319_Berhampore,dcs:SurfaceWater
West Bengal,Murshidabad,Farakka,24.80388889,87.93111111,319,india_wris/319_Farakka,dcs:SurfaceWater
West Bengal,Murshidabad,Farakka(Hr),24.80222222,87.92166667,319,india_wris/319_FarakkaHr,dcs:SurfaceWater
West Bengal,Nadia,Chapra,23.50805556,88.54361111,320,india_wris/320_Chapra,dcs:SurfaceWater
West Bengal,Nadia,Hanskhali,23.35527778,88.60611111,320,india_wris/320_Hanskhali,dcs:SurfaceWater
West Bengal,Purba Bardhaman,Kalna (Ebb),23.22472222,88.37416667,306,india_wris/306_KalnaEbb,dcs:SurfaceWater
West Bengal,Purba Bardhaman,Kalna (Flow),23.22472222,88.37416667,306,india_wris/306_KalnaFlow,dcs:SurfaceWater
West Bengal,Purba Bardhaman,Katwa,23.64861111,88.13888889,306,india_wris/306_Katwa,dcs:SurfaceWater
West Bengal,Purulia,Muri,23.36666667,85.87527778,321,india_wris/321_Muri,dcs:SurfaceWater
