Year,Place,StatVar,Quantity,Unit,Column
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderAge65OrMoreYears_SingleMotherFamilyHousehold,1170.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Householder 65 years and over"
2018,dcs:geoId/01,dcid:Count_Household_WithSSIAndOrCashAssistanceInThePast12Months_SingleMotherFamilyHousehold,42799.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_WithSSIAndOrCashAssistanceInThePast12Months_SingleMotherFamilyHousehold,1258.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
2018,dcs:geoId/01,dcid:Count_Household_WithSocialSecurityIncomeInThePast12Months_SingleMotherFamilyHousehold,81535.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!Family received --!!Social security income in the past 12 months"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_WithSocialSecurityIncomeInThePast12Months_SingleMotherFamilyHousehold,1781.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Family received --!!Social security income in the past 12 months"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_SingleMotherFamilyHousehold,44786.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Less than high school graduate"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_SingleMotherFamilyHousehold,1499.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Less than high school graduate"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_SingleMotherFamilyHousehold,80730.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!High school graduate (includes equivalency)"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_SingleMotherFamilyHousehold,1866.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!High school graduate (includes equivalency)"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_SingleMotherFamilyHousehold,99401.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Some college, associate's degree"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_SingleMotherFamilyHousehold,2358.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Some college, associate's degree"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_SingleMotherFamilyHousehold,43079.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Bachelor's degree or higher"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_SingleMotherFamilyHousehold,1443.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Bachelor's degree or higher"
2018,dcs:geoId/01,dcid:Count_Household_Householder0RelatedChildren_SingleMotherFamilyHousehold,97006.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No child"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder0RelatedChildren_SingleMotherFamilyHousehold,1887.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No child"
2018,dcs:geoId/01,dcid:Count_Household_Householder1To2RelatedChildren_SingleMotherFamilyHousehold,138724.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 children"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder1To2RelatedChildren_SingleMotherFamilyHousehold,2478.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 children"
2018,dcs:geoId/01,dcid:Count_Household_Householder3To4RelatedChildren_SingleMotherFamilyHousehold,29525.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 children"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder3To4RelatedChildren_SingleMotherFamilyHousehold,1279.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 children"
2018,dcs:geoId/01,dcid:Count_Household_Householder5OrMoreRelatedChildren_SingleMotherFamilyHousehold,2741.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more children"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder5OrMoreRelatedChildren_SingleMotherFamilyHousehold,379.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more children"
2018,dcs:geoId/01,dcid:Count_Household_Householder0OwnChildren_SingleMotherFamilyHousehold,129306.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No own child of the householder"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder0OwnChildren_SingleMotherFamilyHousehold,2286.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No own child of the householder"
2018,dcs:geoId/01,dcid:Count_Household_Householder1To2OwnChildren_SingleMotherFamilyHousehold,113026.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 own children of the householder"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder1To2OwnChildren_SingleMotherFamilyHousehold,2314.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 own children of the householder"
2018,dcs:geoId/01,dcid:Count_Household_Householder3To4OwnChildren_SingleMotherFamilyHousehold,23634.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 own children of the householder"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder3To4OwnChildren_SingleMotherFamilyHousehold,1200.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 own children of the householder"
2018,dcs:geoId/01,dcid:Count_Household_Householder5OrMoreOwnChildren_SingleMotherFamilyHousehold,2030.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more own children of the householder"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder5OrMoreOwnChildren_SingleMotherFamilyHousehold,345.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more own children of the householder"
2018,dcs:geoId/01,dcid:Count_Household_With2Person_SingleMotherFamilyHousehold,132023.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF PEOPLE IN FAMILY!!2 people"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_With2Person_SingleMotherFamilyHousehold,2509.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!2 people"
2018,dcs:geoId/01,dcid:Count_Household_With3To4Person_SingleMotherFamilyHousehold,113709.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF PEOPLE IN FAMILY!!3 or 4 people"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_With3To4Person_SingleMotherFamilyHousehold,1956.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!3 or 4 people"
2018,dcs:geoId/01,dcid:Count_Household_With5To6Person_SingleMotherFamilyHousehold,19455.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_With5To6Person_SingleMotherFamilyHousehold,1150.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
2018,dcs:geoId/01,dcid:Count_Household_With7OrMorePerson_SingleMotherFamilyHousehold,2809.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_With7OrMorePerson_SingleMotherFamilyHousehold,332.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
2018,dcs:geoId/01,dcid:Count_Household_SingleMotherFamilyHousehold_With0Worker,59395.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF WORKERS IN FAMILY!!No workers"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_SingleMotherFamilyHousehold_With0Worker,1609.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!No workers"
2018,dcs:geoId/01,dcid:Count_Household_SingleMotherFamilyHousehold_With1Worker,146414.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF WORKERS IN FAMILY!!1 worker"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_SingleMotherFamilyHousehold_With1Worker,2781.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!1 worker"
2018,dcs:geoId/01,dcid:Count_Household_SingleMotherFamilyHousehold_With2Worker,51459.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF WORKERS IN FAMILY!!2 workers"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_SingleMotherFamilyHousehold_With2Worker,1485.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!2 workers"
2018,dcs:geoId/01,dcid:Count_Household_SingleMotherFamilyHousehold_With3OrMoreWorker,10728.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_SingleMotherFamilyHousehold_With3OrMoreWorker,705.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
2018,dcs:geoId/01,dcid:Mean_IncomeDeficit_Household_SingleMotherFamilyHousehold,10533.0,USDollar,"Estimate!!Female householder, no husband present!!Total!!Families!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
2018,dcs:geoId/01,dcid:Count_Household_SingleMotherFamilyHousehold_OwnerOccupied,129846.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!TENURE!!Owner occupied"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_SingleMotherFamilyHousehold_OwnerOccupied,2290.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!TENURE!!Owner occupied"
2018,dcs:geoId/01,dcid:Count_Household_SingleMotherFamilyHousehold_RenterOccupied,138150.0,,"Estimate!!Female householder, no husband present!!Total!!Families!!TENURE!!Renter Occupied"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_SingleMotherFamilyHousehold_RenterOccupied,2758.0,,"Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!TENURE!!Renter Occupied"
2018,dcs:geoId/01,dcid:Count_Household_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,95138.58,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1875.972,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceWhiteAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,35564.34,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceWhiteAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1092.42,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,56123.664,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Black or African American alone"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1513.138,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Black or African American alone"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,326.18,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!American Indian and Alaska Native alone"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,110.92,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!American Indian and Alaska Native alone"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceAsianAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,453.986,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Asian alone"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceAsianAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,147.04,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Asian alone"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,33.004,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Native Hawaiian and Other Pacific Islander alone"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,10.323,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Native Hawaiian and Other Pacific Islander alone"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceSomeOtherRaceAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1337.391,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Some other race alone"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceSomeOtherRaceAlone_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,242.451,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Some other race alone"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceTwoOrMoreRaces_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1443.492,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Two or more races"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceTwoOrMoreRaces_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,207.252,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Two or more races"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceHispanicOrLatino_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,3702.724,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Hispanic or Latino origin (of any race)"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceHispanicOrLatino_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,345.69,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Hispanic or Latino origin (of any race)"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderRaceWhiteAloneNotHispanicOrLatino_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,33494.89,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone, not Hispanic or Latino"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderRaceWhiteAloneNotHispanicOrLatino_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1054.035,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone, not Hispanic or Latino"
2018,dcs:geoId/01,dcid:Count_Household_FullTimeYearRoundWorker_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,16979.475,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!Householder worked!!Householder worked full-time, year-round in the past 12 months"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_FullTimeYearRoundWorker_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,876.36,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!Householder worked!!Householder worked full-time, year-round in the past 12 months"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderAge65OrMoreYears_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,7486.731,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!Householder 65 years and over"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderAge65OrMoreYears_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,495.81,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!Householder 65 years and over"
2018,dcs:geoId/01,dcid:Count_Household_WithSSIAndOrCashAssistanceInThePast12Months_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,18831.56,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_WithSSIAndOrCashAssistanceInThePast12Months_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,727.583,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
2018,dcs:geoId/01,dcid:Count_Household_WithSocialSecurityIncomeInThePast12Months_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,19568.4,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!Family received --!!Social security income in the past 12 months"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_WithSocialSecurityIncomeInThePast12Months_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,896.885,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!Family received --!!Social security income in the past 12 months"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,24094.868,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Less than high school graduate"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,940.506,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Less than high school graduate"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,33502.95,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!High school graduate (includes equivalency)"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,968.76,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!High school graduate (includes equivalency)"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,32702.929,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Some college, associate's degree"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1093.411,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Some college, associate's degree"
2018,dcs:geoId/01,dcid:Count_Household_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,4867.927,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Bachelor's degree or higher"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,473.869,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Bachelor's degree or higher"
2018,dcs:geoId/01,dcid:Count_Household_Householder0RelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,15035.93,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No child"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder0RelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,873.054,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No child"
2018,dcs:geoId/01,dcid:Count_Household_Householder1To2RelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,57154.288,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 children"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder1To2RelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1387.24,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!1 or 2 children"
2018,dcs:geoId/01,dcid:Count_Household_Householder3To4RelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,20578.925,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 children"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder3To4RelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,531.45,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!3 or 4 children"
2018,dcs:geoId/01,dcid:Count_Household_Householder5OrMoreRelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,2329.85,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more children"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder5OrMoreRelatedChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,145.273,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!5 or more children"
2018,dcs:geoId/01,dcid:Count_Household_Householder0OwnChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,26766.342,,"Estimate!!Female householder, no husband present!!Percent below poverty level!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No own child of the householder"
2018,dcs:geoId/01,dcid:MarginOfError_Count_Household_Householder0OwnChildren_SingleMotherFamilyHousehold_BelowPovertyLevelInThePast12Months,1034.448,,"Margin of Error!!Female householder, no husband present!!Percent below poverty level MOE!!Families!!NUMBER OF OWN CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS!!No own child of the householder"
