observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,observationPeriod,measurementMethod
country/NGA,2022-12,dcid:Count_Person_EducationalAttainmentUpperSecondary_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondary_AgriculturalLabourers,22.18625,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_EducationalAttainmentUpperSecondary_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondary_AgriculturalLabourers,24.68652,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_EducationalAttainmentUpperSecondary_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondary_AgriculturalLabourers,24.75371,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_EducationalAttainmentUpperSecondary_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondary_AgriculturalLabourers,24.69422,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_EducationalAttainmentUpperSecondaryEducation_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducation_AgriculturalLabourers,29.76299,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_EducationalAttainmentUpperSecondaryEducation_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducation_AgriculturalLabourers,28.12624,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_EducationalAttainmentUpperSecondaryEducation_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducation_AgriculturalLabourers,15.49491,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_EducationalAttainmentUpperSecondaryEducation_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducation_AgriculturalLabourers,14.62588,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15OrMoreYears_AgriculturalLabourers,30.91416,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15OrMoreYears_AgriculturalLabourers,31.96856,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15OrMoreYears_AgriculturalLabourers,35.12318,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15OrMoreYears_AgriculturalLabourers,33.57384,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15To24Years_AgriculturalLabourers,31.8904,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15To24Years_AgriculturalLabourers,33.74279,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15To24Years_AgriculturalLabourers,40.21062,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_15To24Years_AgriculturalLabourers,36.66969,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_25To34Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_25To34Years_AgriculturalLabourers,26.00866,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_25To34Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_25To34Years_AgriculturalLabourers,25.33436,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_25To34Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_25To34Years_AgriculturalLabourers,29.6188,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_25To34Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_25To34Years_AgriculturalLabourers,28.83959,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_35To44Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_35To44Years_AgriculturalLabourers,27.66732,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_35To44Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_35To44Years_AgriculturalLabourers,29.20261,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_35To44Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_35To44Years_AgriculturalLabourers,29.98685,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_35To44Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_35To44Years_AgriculturalLabourers,29.01408,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_45To55Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_45To55Years_AgriculturalLabourers,30.88082,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_45To55Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_45To55Years_AgriculturalLabourers,33.177,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_45To55Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_45To55Years_AgriculturalLabourers,32.09955,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_45To55Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_45To55Years_AgriculturalLabourers,33.71759,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_55To64Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_55To64Years_AgriculturalLabourers,37.58018,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_55To64Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_55To64Years_AgriculturalLabourers,41.31046,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_55To64Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_55To64Years_AgriculturalLabourers,45.43499,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_55To64Years_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_55To64Years_AgriculturalLabourers,40.47139,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_65OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_65OrMoreYears_AgriculturalLabourers,51.73428,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_65OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_65OrMoreYears_AgriculturalLabourers,52.97018,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_65OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_65OrMoreYears_AgriculturalLabourers,54.66452,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_65OrMoreYears_Employed_AgriculturalLabourers_AsAFractionOf_Count_Person_65OrMoreYears_AgriculturalLabourers,53.24684,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_InLaborForce_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,55.19892,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_InLaborForce_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,52.5299,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_InLaborForce_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,54.89963,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_InLaborForce_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,49.7991,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_InLaborForce_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,66.13547,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_InLaborForce_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,69.15904,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_InLaborForce_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,69.71942,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_InLaborForce_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,72.599,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,75.7683,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,79.35933,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,76.66932,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,76.35823,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,67.07335,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,71.11572,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,61.17612,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,60.16955,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,47.21683,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,49.23051,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,43.10572,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,41.28236,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,58.18529,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,57.47726,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,65.48999,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,63.19435,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,64.79004,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,66.23742,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,67.08539,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_InLaborForce_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,63.82992,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_Employed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,49.37219,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_Employed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,47.45868,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_Employed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,49.28,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_Employed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,44.46677,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_Employed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,61.86233,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_Employed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,65.72306,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_Employed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,66.4045,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_Employed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,67.54024,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,71.81105,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,77.87712,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,72.87496,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,72.15271,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,63.35206,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,66.05415,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,57.22289,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,55.28348,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,44.77247,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,47.09026,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,41.26262,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,38.91079,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,52.83855,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,53.0716,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,59.27805,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,55.67,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,57.12071,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,60.62655,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,53.06914,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Employed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,53.28436,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15OrMoreYears_Employed_AsAFractionOf_Count_Person_15OrMoreYears,54.8495,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15OrMoreYears_Employed_AsAFractionOf_Count_Person_15OrMoreYears,56.76697,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15OrMoreYears_Employed_AsAFractionOf_Count_Person_15OrMoreYears,57.78946,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15OrMoreYears_Employed_AsAFractionOf_Count_Person_15OrMoreYears,55.11302,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_Unemployed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,10.55588,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_Unemployed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,9.65396,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_Unemployed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,10.23619,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_Unemployed_Urban_AsAFractionOf_Count_Person_15To24Years_Urban,10.70767,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_Unemployed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,6.4612,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_Unemployed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,4.96823,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_Unemployed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,4.75465,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_Unemployed_Rural_AsAFractionOf_Count_Person_15To24Years_Rural,6.96808,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,5.22282,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,1.86772,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,4.949,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentNoEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentNoEducation,5.50761,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,5.54809,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,7.11738,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,6.46205,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentPrimaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentPrimaryEducation,8.12051,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,5.17689,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,4.3474,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,4.27576,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentLowerSecondaryEducation,5.74475,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,9.18917,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,7.66505,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,9.48533,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondary_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondary,11.90669,Percent,100,,
country/NGA,2022-12,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,11.8372,Percent,100,,
country/NGA,2023-03,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,8.47085,Percent,100,,
country/NGA,2023-06,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,20.89315,Percent,100,,
country/NGA,2023-09,dcid:Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation_Unemployed_AsAFractionOf_Count_Person_15To24Years_EducationalAttainmentUpperSecondaryEducation,16.52135,Percent,100,,
