observationDate,observationAbout,value,variableMeasured
2020,country/USA,68.6,dcid:Percent_Student_AllStudents_InstitutionAll_LessThanTwoYearInstitution_Graduation
2020,country/USA,17159,dcid:Count_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2020,country/USA,12343,dcid:Count_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2020,country/USA,71.9,dcid:Percent_Student_AllStudents_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2020,country/USA,3975,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,2690,dcid:Count_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2020,country/USA,67.7,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2020,country/USA,108768,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,74052,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2020,country/USA,68.1,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2020,country/USA,85476,dcid:Count_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2020,country/USA,57855,dcid:Count_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Received
2020,country/USA,67.7,dcid:Percent_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Graduation
2020,country/USA,7490,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2020,country/USA,5820,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2020,country/USA,77.7,dcid:Percent_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2020,country/USA,2485,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,1706,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2020,country/USA,68.7,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2020,country/USA,75501,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,50329,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2020,country/USA,66.7,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2020,country/USA,11494,dcid:Count_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2020,country/USA,8863,dcid:Count_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Received
2020,country/USA,77.1,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Graduation
2020,country/USA,735,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2020,country/USA,542,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2020,country/USA,73.7,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2020,country/USA,221,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,186,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2020,country/USA,84.2,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2020,country/USA,10538,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,8135,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2020,country/USA,77.2,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2020,country/USA,32932,dcid:Count_Student_NoGrant_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2020,country/USA,22367,dcid:Count_Student_NoGrant_InstitutionAll_LessThanTwoYearInstitution_Received
2020,country/USA,67.9,dcid:Percent_Student_NoGrant_InstitutionAll_LessThanTwoYearInstitution_Graduation
2020,country/USA,8934,dcid:Count_Student_NoGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2020,country/USA,5981,dcid:Count_Student_NoGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2020,country/USA,66.9,dcid:Percent_Student_NoGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2020,country/USA,1269,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,798,dcid:Count_Student_NoGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2020,country/USA,62.9,dcid:Percent_Student_NoGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2020,country/USA,22729,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2020,country/USA,15588,dcid:Count_Student_NoGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2020,country/USA,68.6,dcid:Percent_Student_NoGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
