observationDate,observationAbout,observationPeriod,variableMeasured,value,measurementMethod,column_name
2016,geoId/42,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1603.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,6108.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/17,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1811.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/18,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,799.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1053.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/39,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1543.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/55,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,902.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,3862.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/19,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,776.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/20,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,462.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,881.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/29,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1022.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/31,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,295.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/38,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,121.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/46,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,305.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,14243.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/10,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,171.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/11,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,72.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/12,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,5621.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/13,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,2267.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,897.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/37,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,2127.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/45,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1656.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1193.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/54,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,239.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,4293.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/01,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1284.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/21,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,716.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/28,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1187.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/47,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1106.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,9004.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,815.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/22,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,1365.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/40,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,923.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,5901.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,2894.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/04,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,900.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/08,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,696.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/16,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,183.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/30,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,177.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/32,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,199.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/35,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,339.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/49,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,333.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/56,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,67.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,usc/PacificDivision,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,6246.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/02,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,67.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/06,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,4674.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/15,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,306.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/41,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,445.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/53,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,754.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/66,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,21.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,geoId/72,P1Y,Count_MedicalConditionIncident_ConditionSalmonellosisExceptTyphiAndParatyphi,646.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Salmonellosis
2016,country/USA,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,8169.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,347.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/09,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,127.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/23,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,37.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/25,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,125.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/33,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,23.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/44,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,11.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/50,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,24.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,770.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/34,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,155.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/42,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,246.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,1099.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/17,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,313.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/18,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,101.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,148.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/39,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,264.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/55,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,273.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,1427.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/19,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,298.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/20,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,148.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,410.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/29,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,334.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/31,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,123.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/38,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,31.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/46,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,83.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,594.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/10,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,15.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/11,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/12,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,99.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/13,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,119.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,74.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/37,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,79.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/45,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,39.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,139.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/54,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,23.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,331.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/01,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,39.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/21,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,87.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/28,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,24.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/47,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,181.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,1330.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,108.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/22,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,28.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/40,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,179.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,1015.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,891.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/04,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,148.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/08,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,235.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/16,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,179.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/30,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,133.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/32,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,55.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/35,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,48.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/49,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,78.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/56,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,15.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,usc/PacificDivision,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,1380.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/02,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,14.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/06,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,890.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/15,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,26.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/41,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,191.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,geoId/53,P1Y,Count_MedicalConditionIncident_ConditionShigaToxinEColi,259.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shiga toxin-producing  Escherichia coli
2016,country/USA,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,21097.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,283.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/09,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,51.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/23,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/25,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,183.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/33,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,13.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/44,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,32.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/50,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,1553.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/34,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,299.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/42,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,662.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,3409.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/17,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,592.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/18,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,291.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,690.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/39,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,1101.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/55,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,735.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,2318.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/19,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,425.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/20,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,249.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,593.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/29,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,830.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/31,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,177.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/38,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,16.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/46,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,28.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,2825.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/10,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,83.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/11,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,23.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/12,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,753.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/13,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,672.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,151.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/37,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,520.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/45,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,253.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,358.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/54,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,12.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,855.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/01,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,239.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/21,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,301.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/28,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,81.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/47,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,234.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,5632.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,154.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/22,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,418.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/40,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,674.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,4386.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
2016,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_ConditionShigellosis,1847.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Shigellosis
