Year,Place,StatVar,Quantity,Unit,Column
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,57791.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,11472.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,20921.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,1870.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,733.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week,291361.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week,3310.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week,541.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week,4643.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week,493.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week,157.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week,1026192.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week,10998.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week,2551.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week,10676.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week,701.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week,348.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week,1376584.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week,17178.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week,3381.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week,11367.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week,1038.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week,460.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week,1319566.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week,17794.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week,3610.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week,8190.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week,945.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week,394.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week,1762170.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week,27405.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week,5812.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week,11125.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week,1555.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week,432.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour,2686007.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour,31461.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour,6259.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour,20551.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour,1530.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour,558.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week,743576.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week,9238.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week,1824.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week,5690.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week,829.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week,263.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week,53939.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week,667.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week,105.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week,1725.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week,172.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week,56.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week,193706.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week,1770.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week,398.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week,3228.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week,270.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week,134.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,300977.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,2928.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,609.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,4709.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,460.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,151.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,410618.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,4671.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,950.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,5352.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,585.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,210.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2019,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,983191.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2019,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,12187.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2019,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,2373.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,11217.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,889.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,311.0,,Margin of Error!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2019,country/USA,dcid:Mean_UsualHoursWorked_Person_Male_WorkedInThePast12Months,41.2,Hour,Estimate!!Male!!Population 16 to 64 years!!Mean usual hours worked for workers
2019,geoId/01,dcid:Mean_UsualHoursWorked_Person_Male_WorkedInThePast12Months,41.6,Hour,Estimate!!Male!!Population 16 to 64 years!!Mean usual hours worked for workers
2019,geoId/02,dcid:Mean_UsualHoursWorked_Person_Male_WorkedInThePast12Months,45.1,Hour,Estimate!!Male!!Population 16 to 64 years!!Mean usual hours worked for workers
2019,country/USA,dcid:Median_Age_Person_Male_WorkedInThePast12Months,39.7,Year,Estimate!!Male!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2019,geoId/01,dcid:Median_Age_Person_Male_WorkedInThePast12Months,39.8,Year,Estimate!!Male!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2019,geoId/02,dcid:Median_Age_Person_Male_WorkedInThePast12Months,37.9,Year,Estimate!!Male!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2019,country/USA,dcid:Count_Person_Male_FullTimeYearRoundWorker,60748318.0,,"Estimate!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2019,geoId/01,dcid:Count_Person_Male_FullTimeYearRoundWorker,838396.0,,"Estimate!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2019,geoId/02,dcid:Count_Person_Male_FullTimeYearRoundWorker,138987.0,,"Estimate!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2019,country/USA,dcid:MarginOfError_Count_Person_Male_FullTimeYearRoundWorker,57721.0,,"Margin of Error!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2019,geoId/01,dcid:MarginOfError_Count_Person_Male_FullTimeYearRoundWorker,4163.0,,"Margin of Error!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2019,geoId/02,dcid:MarginOfError_Count_Person_Male_FullTimeYearRoundWorker,1758.0,,"Margin of Error!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2019,country/USA,dcid:Count_Person_16To64Years_Female,104740805.0,,Estimate!!Female!!Population 16 to 64 years
2019,geoId/01,dcid:Count_Person_16To64Years_Female,1587282.0,,Estimate!!Female!!Population 16 to 64 years
2019,geoId/02,dcid:Count_Person_16To64Years_Female,230134.0,,Estimate!!Female!!Population 16 to 64 years
2019,country/USA,dcid:MarginOfError_Count_Person_16To64Years_Female,10177.0,,Margin of Error!!Female!!Population 16 to 64 years
2019,geoId/01,dcid:MarginOfError_Count_Person_16To64Years_Female,1159.0,,Margin of Error!!Female!!Population 16 to 64 years
2019,geoId/02,dcid:MarginOfError_Count_Person_16To64Years_Female,534.0,,Margin of Error!!Female!!Population 16 to 64 years
2019,country/USA,dcid:Count_Person_Female_WorkPerYear50To52Week,56744058.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2019,geoId/01,dcid:Count_Person_Female_WorkPerYear50To52Week,787349.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2019,geoId/02,dcid:Count_Person_Female_WorkPerYear50To52Week,119508.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerYear50To52Week,42184.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerYear50To52Week,5054.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerYear50To52Week,1571.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2019,country/USA,dcid:Count_Person_Female_WorkPerYear48To49Week,1536477.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2019,geoId/01,dcid:Count_Person_Female_WorkPerYear48To49Week,19079.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2019,geoId/02,dcid:Count_Person_Female_WorkPerYear48To49Week,3855.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerYear48To49Week,14100.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerYear48To49Week,949.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerYear48To49Week,432.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2019,country/USA,dcid:Count_Person_Female_WorkPerYear40To47Week,4632671.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2019,geoId/01,dcid:Count_Person_Female_WorkPerYear40To47Week,54551.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2019,geoId/02,dcid:Count_Person_Female_WorkPerYear40To47Week,12315.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerYear40To47Week,38189.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerYear40To47Week,1836.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerYear40To47Week,727.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2019,country/USA,dcid:Count_Person_Female_WorkPerYear27To39Week,4495524.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2019,geoId/01,dcid:Count_Person_Female_WorkPerYear27To39Week,61335.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2019,geoId/02,dcid:Count_Person_Female_WorkPerYear27To39Week,14365.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerYear27To39Week,24480.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerYear27To39Week,1899.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerYear27To39Week,790.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2019,country/USA,dcid:Count_Person_Female_WorkPerYear14To26Week,3832075.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2019,geoId/01,dcid:Count_Person_Female_WorkPerYear14To26Week,56521.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2019,geoId/02,dcid:Count_Person_Female_WorkPerYear14To26Week,10964.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerYear14To26Week,16599.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2019,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerYear14To26Week,1743.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2019,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerYear14To26Week,688.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2019,country/USA,dcid:Count_Person_Female_WorkPerYear1To13Week,5066374.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2019,geoId/01,dcid:Count_Person_Female_WorkPerYear1To13Week,74358.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2019,geoId/02,dcid:Count_Person_Female_WorkPerYear1To13Week,14579.0,,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2019,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerYear1To13Week,26643.0,,Margin of Error!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
