observationAbout,observationDate,value,variableMeasured
geoId/19,1998-12,233550,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/20,1998-12,238525,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/21,1998-12,299719,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/22,1998-12,268391,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/23,1998-12,89501,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/24,1998-12,848997,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/25,1998-12,577696,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/26,1998-12,844212,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/27,1998-12,597058,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/28,1998-12,123605,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/29,1998-12,489916,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/30,1998-12,91610,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/31,1998-12,156251,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/32,1998-12,101010,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/33,1998-12,127252,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/34,1998-12,750143,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/35,1998-12,187146,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/36,1998-12,1355945,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/37,1998-12,521969,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/38,1998-12,64727,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/39,1998-12,1005934,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/40,1998-12,277774,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/41,1998-12,380979,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/42,1998-12,1006897,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/44,1998-12,88282,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/45,1998-12,258525,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/46,1998-12,56418,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/47,1998-12,477348,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/48,1998-12,1842767,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/49,1998-12,240014,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/50,1998-12,66293,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/51,1998-12,831601,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/53,1998-12,770823,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/54,1998-12,114086,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/55,1998-12,553342,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
geoId/56,1998-12,50146,dcid:Count_Person_15OrMoreYears_Civilian_InternetUsageAtWork_IsInternetUser
country/USA,1998-12,4118937,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,3483396,dcid:Count_Household_Employed_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,119190,dcid:Count_Household_Unemployed_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,492385,dcid:Count_Household_NotInLaborForce_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,206835,dcid:Count_Household_HouseholderEducationalAttainmentNoDiploma_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,1135431,dcid:Count_Household_HouseholderEducationalAttainmentHighSchoolGraduate_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,1317057,dcid:Count_Household_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,1459614,dcid:Count_Household_HouseholderEducationalAttainmentCollegeGraduate_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,2392166,dcid:Count_Household_Male_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,1726771,dcid:Count_Household_Female_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,3310812,dcid:Count_Household_HouseholderRaceWhiteAloneNotHispanicOrLatino_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,324089,dcid:Count_Household_HouseholderRaceBlackOrAfricanAmericanAlone_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,290539,dcid:Count_Household_HispanicOrLatino_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,150347,dcid:Count_Household_HouseholderRaceAsian_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,43151,dcid:Count_Household_HouseholderRaceAmericanIndianOrAlaskaNative_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
country/USA,1998-12,587461,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser_Rural
country/USA,1998-12,3521220,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser_Urban
country/USA,1998-12,10257,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser_UnknownPlaceOfResidence
country/USA,1998-12,2839447,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser_NotEnrolledInSchool
country/USA,1998-12,1279490,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser_EnrolledInSchool
country/USA,1998-12,3525556,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser_Nonveteran
country/USA,1998-12,569414,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser_Veteran
geoId/01,1998-12,52481,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/02,1998-12,10381,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/04,1998-12,73793,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/05,1998-12,20478,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/06,1998-12,561232,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/08,1998-12,100025,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/09,1998-12,43101,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/10,1998-12,11598,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/11,1998-12,14078,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/12,1998-12,234221,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/13,1998-12,162227,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/15,1998-12,12838,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/16,1998-12,31101,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/17,1998-12,158083,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/18,1998-12,77144,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/19,1998-12,36101,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/20,1998-12,49163,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/21,1998-12,66889,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/22,1998-12,54346,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/23,1998-12,20423,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/24,1998-12,74398,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/25,1998-12,93500,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/26,1998-12,179746,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/27,1998-12,78666,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/28,1998-12,23033,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/29,1998-12,84618,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/30,1998-12,14822,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/31,1998-12,18404,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/32,1998-12,24079,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/33,1998-12,16180,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/34,1998-12,67439,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/35,1998-12,31180,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/36,1998-12,276334,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/37,1998-12,101329,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/38,1998-12,9109,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/39,1998-12,167120,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/40,1998-12,64435,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/41,1998-12,80081,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/42,1998-12,132142,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/44,1998-12,11795,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/45,1998-12,28762,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/46,1998-12,6278,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/47,1998-12,76066,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/48,1998-12,287027,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/49,1998-12,31638,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/50,1998-12,6668,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/51,1998-12,97192,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/53,1998-12,149529,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/54,1998-12,18553,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/55,1998-12,70698,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
geoId/56,1998-12,8413,dcid:Count_Household_NonInstitutionalized_InternetUsageAtHome_IsInternetUser
