observationDate,observationAbout,value,variableMeasured
2014,country/USA,76.3,dcid:Percent_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2014,country/USA,7655,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2014,country/USA,5419,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2014,country/USA,70.8,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2014,country/USA,88643,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2014,country/USA,59649,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2014,country/USA,67.3,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2014,country/USA,13600,dcid:Count_Student_SubsidizedLoan_LessThanTwoYearInstitution_Adjusted
2014,country/USA,10694,dcid:Count_Student_SubsidizedLoan_LessThanTwoYearInstitution_Received
2014,country/USA,78.6,dcid:Percent_Student_SubsidizedLoan_LessThanTwoYearInstitution_Graduation
2014,country/USA,1005,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2014,country/USA,812,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2014,country/USA,80.8,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2014,country/USA,602,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2014,country/USA,521,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2014,country/USA,86.5,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2014,country/USA,11993,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2014,country/USA,9361,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2014,country/USA,78.1,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2014,country/USA,28766,dcid:Count_Student_LessThanTwoYearInstitution_Adjusted
2014,country/USA,19642,dcid:Count_Student_LessThanTwoYearInstitution_Received
2014,country/USA,68.3,dcid:Percent_Student_LessThanTwoYearInstitution_Graduation
2014,country/USA,6443,dcid:Count_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2014,country/USA,4463,dcid:Count_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2014,country/USA,69.3,dcid:Percent_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2014,country/USA,1837,dcid:Count_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2014,country/USA,1206,dcid:Count_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2014,country/USA,65.7,dcid:Percent_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2014,country/USA,20486,dcid:Count_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2014,country/USA,13973,dcid:Count_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2014,country/USA,68.2,dcid:Percent_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
