Year,Place,StatVar,Quantity,Column
2014,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_AbovePovertyLevelInThePast12Months,2516.0,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level
2014,geoId/01,dcid:Count_Person_25OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome,92651.0,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2014,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome,1681.0,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2014,geoId/01,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_SpanishOrSpanishCreoleSpokenAtHome,38264.863,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2014,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_SpanishOrSpanishCreoleSpokenAtHome,1389.765,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2014,geoId/01,dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_SpanishOrSpanishCreoleSpokenAtHome,23533.354,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2014,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_SpanishOrSpanishCreoleSpokenAtHome,1297.114,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2014,geoId/01,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_SpanishOrSpanishCreoleSpokenAtHome,16584.529,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2014,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_SpanishOrSpanishCreoleSpokenAtHome,1111.812,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2014,geoId/01,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_SpanishOrSpanishCreoleSpokenAtHome,14268.254,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2014,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_SpanishOrSpanishCreoleSpokenAtHome,833.859,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2019,geoId/01,dcid:Count_Person_5OrMoreYears,4583063.0,Estimate!!Total!!Total population 5 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears,535.0,Margin of Error!!Total!!Total population 5 years and over
2019,geoId/01,dcid:Count_Person_5To17Years,803189.0,Estimate!!Total!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:MarginOfError_Count_Person_5To17Years,578.0,Margin of Error!!Total!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:Count_Person_18To64Years,2974993.0,Estimate!!Total!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:MarginOfError_Count_Person_18To64Years,814.0,Margin of Error!!Total!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:Count_Person_65OrMoreYears,804881.0,Estimate!!Total!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears,682.0,Margin of Error!!Total!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:Count_Person_Native,4411782.0,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_Native,3167.0,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:Count_Person_5OrMoreYears_ForeignBorn,171281.0,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_ForeignBorn,3109.0,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
2019,geoId/01,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn,67458.0,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn,1812.0,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
2019,geoId/01,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn,103823.0,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn,3062.0,Margin of Error!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
2019,geoId/01,dcid:Count_Person_5OrMoreYears_PovertyStatusDetermined,4466414.0,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_PovertyStatusDetermined,1010.0,Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined
2019,geoId/01,dcid:Count_Person_5OrMoreYears_BelowPovertyLevelInThePast12Months,717844.0,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_BelowPovertyLevelInThePast12Months,9624.0,Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level
2019,geoId/01,dcid:Count_Person_5OrMoreYears_AbovePovertyLevelInThePast12Months,3748570.0,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_AbovePovertyLevelInThePast12Months,9639.0,Margin of Error!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level
2019,geoId/01,dcid:Count_Person_25OrMoreYears,3320877.0,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears,1371.0,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2019,geoId/01,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate,458922.0,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate,5318.0,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2019,geoId/01,dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency,1022839.0,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency,7466.0,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2019,geoId/01,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree,993344.0,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree,6465.0,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2019,geoId/01,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher,845772.0,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher,8398.0,Margin of Error!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2019,geoId/01,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome,4338502.0,Estimate!!Speak only English at home!!Total population 5 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome,3465.0,Margin of Error!!Speak only English at home!!Total population 5 years and over
2019,geoId/01,dcid:Count_Person_5To17Years_OnlyEnglishSpokenAtHome,747821.0,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:MarginOfError_Count_Person_5To17Years_OnlyEnglishSpokenAtHome,1522.0,Margin of Error!!Speak only English at home!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:Count_Person_18To64Years_OnlyEnglishSpokenAtHome,2804826.0,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:MarginOfError_Count_Person_18To64Years_OnlyEnglishSpokenAtHome,2973.0,Margin of Error!!Speak only English at home!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:Count_Person_65OrMoreYears_OnlyEnglishSpokenAtHome,785855.0,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_OnlyEnglishSpokenAtHome,1113.0,Margin of Error!!Speak only English at home!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_Native,4301287.0,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_Native,3723.0,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn,37215.0,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn,1592.0,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
2019,geoId/01,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_OnlyEnglishSpokenAtHome_ForeignBorn,23017.0,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_OnlyEnglishSpokenAtHome_ForeignBorn,1129.0,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
2019,geoId/01,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_OnlyEnglishSpokenAtHome_ForeignBorn,14198.0,Estimate!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_OnlyEnglishSpokenAtHome_ForeignBorn,1208.0,Margin of Error!!Speak only English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
2019,geoId/01,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_PovertyStatusDetermined,4227405.0,Estimate!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_PovertyStatusDetermined,3651.0,Margin of Error!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined
2019,geoId/01,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months,661564.0,Estimate!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months,9134.0,Margin of Error!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level
2019,geoId/01,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_AbovePovertyLevelInThePast12Months,3565841.0,Estimate!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_AbovePovertyLevelInThePast12Months,10119.0,Margin of Error!!Speak only English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level
2019,geoId/01,dcid:Count_Person_25OrMoreYears_OnlyEnglishSpokenAtHome,3158710.0,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_OnlyEnglishSpokenAtHome,2505.0,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2019,geoId/01,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_OnlyEnglishSpokenAtHome,413532.0,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_OnlyEnglishSpokenAtHome,4808.0,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2019,geoId/01,dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_OnlyEnglishSpokenAtHome,988121.0,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_OnlyEnglishSpokenAtHome,7161.0,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2019,geoId/01,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_OnlyEnglishSpokenAtHome,961631.0,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_OnlyEnglishSpokenAtHome,6408.0,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2019,geoId/01,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_OnlyEnglishSpokenAtHome,795426.0,Estimate!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_OnlyEnglishSpokenAtHome,8179.0,Margin of Error!!Speak only English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2019,geoId/01,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome,244561.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome,3462.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over
2019,geoId/01,dcid:Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome,55368.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:MarginOfError_Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome,1501.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:Count_Person_18To64Years_LanguageOtherThanEnglishSpokenAtHome,170167.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:MarginOfError_Count_Person_18To64Years_LanguageOtherThanEnglishSpokenAtHome,2791.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:Count_Person_65OrMoreYears_LanguageOtherThanEnglishSpokenAtHome,19026.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_LanguageOtherThanEnglishSpokenAtHome,935.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_Native,110495.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_Native,2673.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn,134066.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn,2675.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
2019,geoId/01,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn,44441.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn,1499.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen
2019,geoId/01,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn,89625.0,Estimate!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn,2759.0,Margin of Error!!Total!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen
2019,geoId/01,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_PovertyStatusDetermined,239009.0,Estimate!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_PovertyStatusDetermined,3439.0,Margin of Error!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined
2019,geoId/01,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months,56280.0,Estimate!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months,2847.0,Margin of Error!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level
2019,geoId/01,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_AbovePovertyLevelInThePast12Months,182729.0,Estimate!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_AbovePovertyLevelInThePast12Months,3445.0,Margin of Error!!Total!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level
2019,geoId/01,dcid:Count_Person_25OrMoreYears_LanguageOtherThanEnglishSpokenAtHome,162167.0,Estimate!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_25OrMoreYears_LanguageOtherThanEnglishSpokenAtHome,2555.0,Margin of Error!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
2019,geoId/01,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_LanguageOtherThanEnglishSpokenAtHome,45390.0,Estimate!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_LanguageOtherThanEnglishSpokenAtHome,1633.0,Margin of Error!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate
2019,geoId/01,dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_LanguageOtherThanEnglishSpokenAtHome,34718.0,Estimate!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_LanguageOtherThanEnglishSpokenAtHome,1505.0,Margin of Error!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
2019,geoId/01,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_LanguageOtherThanEnglishSpokenAtHome,31713.0,Estimate!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_LanguageOtherThanEnglishSpokenAtHome,1360.0,Margin of Error!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree
2019,geoId/01,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_LanguageOtherThanEnglishSpokenAtHome,50346.0,Estimate!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2019,geoId/01,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_LanguageOtherThanEnglishSpokenAtHome,1957.0,Margin of Error!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
2019,geoId/01,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome,153715.0,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome,2807.0,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over
2019,geoId/01,dcid:Count_Person_5To17Years_SpanishSpokenAtHome,42669.0,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:MarginOfError_Count_Person_5To17Years_SpanishSpokenAtHome,1225.0,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years
2019,geoId/01,dcid:Count_Person_18To64Years_SpanishSpokenAtHome,103401.0,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:MarginOfError_Count_Person_18To64Years_SpanishSpokenAtHome,2051.0,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years
2019,geoId/01,dcid:Count_Person_65OrMoreYears_SpanishSpokenAtHome,7645.0,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:MarginOfError_Count_Person_65OrMoreYears_SpanishSpokenAtHome,580.0,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over
2019,geoId/01,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome_Native,81788.0,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome_Native,2219.0,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native
2019,geoId/01,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome_ForeignBorn,71927.0,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
2019,geoId/01,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome_ForeignBorn,2379.0,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born
