observationDate,observationAbout,value,variableMeasured
2019,country/USA,68.2,dcid:Percent_Student_AllStudents_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2019,country/USA,109404,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2019,country/USA,70961,dcid:Count_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2019,country/USA,64.9,dcid:Percent_Student_AllStudents_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2019,country/USA,88640,dcid:Count_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2019,country/USA,56427,dcid:Count_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Received
2019,country/USA,63.7,dcid:Percent_Student_PellGrant_InstitutionAll_LessThanTwoYearInstitution_Graduation
2019,country/USA,8171,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2019,country/USA,5942,dcid:Count_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2019,country/USA,72.7,dcid:Percent_Student_PellGrant_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2019,country/USA,2484,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2019,country/USA,1669,dcid:Count_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2019,country/USA,67.2,dcid:Percent_Student_PellGrant_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2019,country/USA,77985,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2019,country/USA,48816,dcid:Count_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2019,country/USA,62.6,dcid:Percent_Student_PellGrant_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2019,country/USA,10351,dcid:Count_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2019,country/USA,7703,dcid:Count_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Received
2019,country/USA,74.4,dcid:Percent_Student_SubsidizedLoan_InstitutionAll_LessThanTwoYearInstitution_Graduation
2019,country/USA,697,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2019,country/USA,477,dcid:Count_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2019,country/USA,68.4,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2019,country/USA,323,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2019,country/USA,277,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2019,country/USA,85.8,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2019,country/USA,9331,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2019,country/USA,6949,dcid:Count_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2019,country/USA,74.5,dcid:Percent_Student_SubsidizedLoan_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
2019,country/USA,31393,dcid:Count_Student_InstitutionAll_LessThanTwoYearInstitution_Adjusted
2019,country/USA,20876,dcid:Count_Student_InstitutionAll_LessThanTwoYearInstitution_Received
2019,country/USA,66.5,dcid:Percent_Student_InstitutionAll_LessThanTwoYearInstitution_Graduation
2019,country/USA,7906,dcid:Count_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Adjusted
2019,country/USA,4758,dcid:Count_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Received
2019,country/USA,60.2,dcid:Percent_Student_InstitutionControlPublic_LessThanTwoYearInstitution_Graduation
2019,country/USA,1399,dcid:Count_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Adjusted
2019,country/USA,922,dcid:Count_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Received
2019,country/USA,65.9,dcid:Percent_Student_InstitutionControlPrivateNonProfit_LessThanTwoYearInstitution_Graduation
2019,country/USA,22088,dcid:Count_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Adjusted
2019,country/USA,15196,dcid:Count_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Received
2019,country/USA,68.8,dcid:Percent_Student_InstitutionControlPrivateForProfit_LessThanTwoYearInstitution_Graduation
