T24,Land,,,,,
40,Austria,2021,Forest cover (thousand hectares),"3,903",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
40,Austria,2021,Arable land (% of total land area),16.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
40,Austria,2021,Permanent crops (% of total land area),0.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
40,Austria,2021,Forest cover (% of total land area),47.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
40,Austria,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),67.94,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
40,Austria,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),67.94,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
31,Azerbaijan,2005,Land area (thousand hectares),"8,266",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2005,Arable land (thousand hectares),"1,843",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2005,Permanent crops (thousand hectares),222,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2005,Forest cover (thousand hectares),"1,010",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2005,Arable land (% of total land area),22.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2005,Permanent crops (% of total land area),2.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2005,Forest cover (% of total land area),12.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),28.93,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
31,Azerbaijan,2010,Land area (thousand hectares),"8,266",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2010,Arable land (thousand hectares),"1,884",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2010,Permanent crops (thousand hectares),227,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2010,Forest cover (thousand hectares),"1,032",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2010,Arable land (% of total land area),22.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2010,Permanent crops (% of total land area),2.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2010,Forest cover (% of total land area),12.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),36.09,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
31,Azerbaijan,2021,Land area (thousand hectares),"8,265",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2021,Arable land (thousand hectares),"2,089",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2021,Permanent crops (thousand hectares),274,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2021,Forest cover (thousand hectares),"1,143",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2021,Arable land (% of total land area),25.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2021,Permanent crops (% of total land area),3.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2021,Forest cover (% of total land area),13.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
31,Azerbaijan,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),36.61,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
31,Azerbaijan,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),36.61,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
44,Bahamas,2005,Land area (thousand hectares),"1,001",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2005,Arable land (thousand hectares),7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2005,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2005,Forest cover (thousand hectares),510,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2005,Arable land (% of total land area),0.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2005,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2005,Forest cover (% of total land area),50.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),11.09,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
44,Bahamas,2010,Land area (thousand hectares),"1,001",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2010,Arable land (thousand hectares),7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2010,Permanent crops (thousand hectares),3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2010,Forest cover (thousand hectares),510,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2010,Arable land (% of total land area),0.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2010,Permanent crops (% of total land area),0.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2010,Forest cover (% of total land area),50.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),11.15,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
44,Bahamas,2021,Land area (thousand hectares),"1,001",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2021,Arable land (thousand hectares),8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2021,Permanent crops (thousand hectares),3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2021,Forest cover (thousand hectares),510,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2021,Arable land (% of total land area),0.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2021,Permanent crops (% of total land area),0.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2021,Forest cover (% of total land area),50.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
44,Bahamas,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),29.76,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
44,Bahamas,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),29.76,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
48,Bahrain,2005,Land area (thousand hectares),74,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2005,Arable land (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2005,Permanent crops (thousand hectares),3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2005,Forest cover (thousand hectares),0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2005,Arable land (% of total land area),2.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2005,Permanent crops (% of total land area),4.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2005,Forest cover (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),0.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
48,Bahrain,2010,Land area (thousand hectares),76,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2010,Arable land (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2010,Permanent crops (thousand hectares),3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2010,Forest cover (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2010,Arable land (% of total land area),2.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2010,Permanent crops (% of total land area),3.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2010,Forest cover (% of total land area),0.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),0.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
48,Bahrain,2021,Land area (thousand hectares),79,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2021,Arable land (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2021,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2021,Forest cover (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2021,Arable land (% of total land area),2.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2021,Permanent crops (% of total land area),2.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2021,Forest cover (% of total land area),0.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
48,Bahrain,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),0.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
48,Bahrain,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),0.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
50,Bangladesh,2005,Land area (thousand hectares),"13,017",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2005,Arable land (thousand hectares),"7,911",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2005,Permanent crops (thousand hectares),800,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2005,Forest cover (thousand hectares),"1,904",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2005,Arable land (% of total land area),60.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2005,Permanent crops (% of total land area),6.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2005,Forest cover (% of total land area),14.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),31.87,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
50,Bangladesh,2010,Land area (thousand hectares),"13,017",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2010,Arable land (thousand hectares),"7,791",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2010,Permanent crops (thousand hectares),850,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2010,Forest cover (thousand hectares),"1,888",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2010,Arable land (% of total land area),59.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2010,Permanent crops (% of total land area),6.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2010,Forest cover (% of total land area),14.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),41.45,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
50,Bangladesh,2021,Land area (thousand hectares),"13,017",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2021,Arable land (thousand hectares),"8,110",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2021,Permanent crops (thousand hectares),"1,358",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2021,Forest cover (thousand hectares),"1,883",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2021,Arable land (% of total land area),62.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2021,Permanent crops (% of total land area),10.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2021,Forest cover (% of total land area),14.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
50,Bangladesh,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),42.12,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
50,Bangladesh,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),42.12,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
52,Barbados,2005,Land area (thousand hectares),43,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2005,Arable land (thousand hectares),13,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2005,Permanent crops (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2005,Forest cover (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2005,Arable land (% of total land area),30.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2005,Permanent crops (% of total land area),2.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2005,Forest cover (% of total land area),14.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),1.75,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
52,Barbados,2010,Land area (thousand hectares),43,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2010,Arable land (thousand hectares),12,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2010,Permanent crops (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2010,Forest cover (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2010,Arable land (% of total land area),27.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2010,Permanent crops (% of total land area),2.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2010,Forest cover (% of total land area),14.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),1.75,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
52,Barbados,2021,Land area (thousand hectares),43,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2021,Arable land (thousand hectares),7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2021,Permanent crops (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2021,Forest cover (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2021,Arable land (% of total land area),16.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2021,Permanent crops (% of total land area),2.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2021,Forest cover (% of total land area),14.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
52,Barbados,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),1.75,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
52,Barbados,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),1.75,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
112,Belarus,2005,Land area (thousand hectares),"20,283",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2005,Arable land (thousand hectares),"5,542",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2005,Permanent crops (thousand hectares),118,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2005,Forest cover (thousand hectares),"8,452",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2005,Arable land (% of total land area),27.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2005,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2005,Forest cover (% of total land area),41.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),76.34,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
112,Belarus,2010,Land area (thousand hectares),"20,290",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2010,Arable land (thousand hectares),"5,535",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2010,Permanent crops (thousand hectares),122,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2010,Forest cover (thousand hectares),"8,630",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2010,Arable land (% of total land area),27.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2010,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2010,Forest cover (% of total land area),42.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),76.34,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
112,Belarus,2021,Land area (thousand hectares),"20,295",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2021,Arable land (thousand hectares),"5,624",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2021,Permanent crops (thousand hectares),95,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2021,Forest cover (thousand hectares),"8,782",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2021,Arable land (% of total land area),27.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2021,Permanent crops (% of total land area),0.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2021,Forest cover (% of total land area),43.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
112,Belarus,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),87.88,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
112,Belarus,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),87.88,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
56,Belgium,2005,Land area (thousand hectares),"3,028",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2005,Arable land (thousand hectares),843,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2005,Permanent crops (thousand hectares),21,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2005,Forest cover (thousand hectares),679,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2005,Arable land (% of total land area),27.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2005,Permanent crops (% of total land area),0.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2005,Forest cover (% of total land area),22.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),64.81,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
56,Belgium,2010,Land area (thousand hectares),"3,028",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2010,Arable land (thousand hectares),834,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2010,Permanent crops (thousand hectares),22,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2010,Forest cover (thousand hectares),690,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2010,Arable land (% of total land area),27.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2010,Permanent crops (% of total land area),0.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2010,Forest cover (% of total land area),22.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
56,Belgium,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),64.90,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
